order_book_id,date,volume,prev_close,close,low,high,open,total_turnover
000906.XSHG,2018-11-02,25035827300.0,3358.4891,3475.5765,3407.4117,3475.5765,3436.9629,254149451634.1
000906.XSHG,2018-11-05,19748396000.0,3475.5765,3453.877,3416.4095,3472.2335,3456.854000000001,189786064256.8
000906.XSHG,2018-11-06,15367218600.0,3453.877,3437.4196,3404.1355,3445.0543,3445.0543,142923155039.6
000906.XSHG,2018-11-07,16970189500.0,3437.4196,3416.0185,3413.1364,3467.055,3437.9409,160711452529.3
000906.XSHG,2018-11-08,14855989500.0,3416.0185,3402.6386,3398.3933,3447.8933,3445.2042,136743889048.5
000906.XSHG,2018-11-09,15170772200.0,3402.6386,3363.3867,3362.3224,3388.7309999999998,3383.3726,134040539716.9
000906.XSHG,2018-11-12,17505292800.0,3363.3867,3414.5309,3350.8682,3415.6333,3356.0976,157312673299.9
000906.XSHG,2018-11-13,25520382600.0,3414.5309,3455.5693,3368.1506,3474.0108,3372.6856,210585101472.3
000906.XSHG,2018-11-14,22640748900.0,3455.5693,3425.9847,3420.2355,3462.3301,3450.3995,179410330743.9
000906.XSHG,2018-11-15,19686401100.0,3425.9847,3469.8567,3420.612,3469.8567,3422.1736,169788075873.3
000906.XSHG,2018-11-16,23754865900.0,3469.8567,3489.4133,3453.0633,3514.1164,3471.2126,217760872773.8
000906.XSHG,2018-11-19,22697170000.0,3489.4133,3521.4764,3480.1482,3521.4764,3490.571,205737940908.4
000906.XSHG,2018-11-20,21248537900.0,3521.4764,3435.4358,3431.8401,3503.7261,3492.3946,190455306012.7
000906.XSHG,2018-11-21,17427635300.0,3435.4358,3445.1258,3397.4337,3449.9227,3400.2114,153111874474.8
000906.XSHG,2018-11-22,14037328300.0,3445.1258,3434.7338,3418.5985,3455.0051,3451.8312,124240664442.8
000906.XSHG,2018-11-23,17671308300.0,3434.7338,3345.0694,3340.0921,3432.0332,3428.3258,151110079022.0
000906.XSHG,2018-11-26,12796383900.0,3345.0694,3341.9308,3331.0049,3370.7208,3348.6754,107541129401.8
000906.XSHG,2018-11-27,11776054300.0,3341.9308,3342.3599,3328.8277,3367.6016,3355.9809999999998,105778487221.6
000906.XSHG,2018-11-28,14738988600.0,3342.3599,3386.0304,3323.8534,3386.2038,3343.1674,128202299847.7
000906.XSHG,2018-11-29,15760094700.0,3386.0304,3335.0605,3335.0605,3412.7703,3405.9711,139537288890.0
000906.XSHG,2018-11-30,13476983300.0,3335.0605,3369.1018,3321.0186,3371.9571,3331.7558,121323961894.1
000906.XSHG,2018-12-03,21775290800.0,3369.1018,3465.8778,3429.5689,3480.0034,3459.9292,218445861072.9
000906.XSHG,2018-12-04,15569525200.0,3465.8778,3475.1871,3448.6419,3475.1871,3460.4243,146859160045.1
000906.XSHG,2018-12-05,15042902500.0,3475.1871,3456.3541,3420.0922,3473.7616,3425.3908,146161019379.2
000906.XSHG,2018-12-06,14237636700.0,3456.3541,3382.6529,3381.0214,3429.7140000000004,3424.1612,147730243818.9
000906.XSHG,2018-12-07,10511697800.0,3382.6529,3382.5416,3376.4374,3395.8765,3388.9218,107577172197.3
000906.XSHG,2018-12-10,11737762200.0,3382.5416,3343.3016,3333.4109999999996,3370.5245,3354.4206,113820389425.3
000906.XSHG,2018-12-11,10365465800.0,3343.3016,3362.1058,3343.4461,3363.3999,3348.6051,97209211961.1
000906.XSHG,2018-12-12,10140352600.0,3362.1058,3370.4488,3360.3361,3384.2115,3382.1705,96362292228.0
000906.XSHG,2018-12-13,15405666500.0,3370.4488,3419.3174,3367.245,3436.0658,3379.3048,151151033709.1
000906.XSHG,2018-12-14,15008779600.0,3419.3174,3356.4075,3355.8972,3411.2675,3408.0059,138912205862.8
000906.XSHG,2018-12-17,11799982100.0,3356.4075,3351.4099,3321.4552,3358.4383,3347.5656,115713382255.8
000906.XSHG,2018-12-18,11512379800.0,3351.4099,3320.6752,3302.7976,3356.0643,3330.0965,109363348272.2
000906.XSHG,2018-12-19,10178247300.0,3320.6752,3279.5891,3275.7249,3328.6015,3325.7009999999996,101727269166.5
000906.XSHG,2018-12-20,11671731400.0,3279.5891,3262.7164,3237.8779,3287.4219,3272.0844,112912426077.2
000906.XSHG,2018-12-21,12386852600.0,3262.7164,3226.7793,3204.3416,3253.0364,3250.4997,120198866200.0
000906.XSHG,2018-12-24,9914155600.0,3226.7793,3241.9840000000013,3206.1375,3243.953,3214.8863,96586862225.3
000906.XSHG,2018-12-25,13907309800.0,3241.9840000000013,3215.9793,3156.8947,3229.8463,3209.1018,124163881763.2
000906.XSHG,2018-12-26,10067996600.0,3215.9793,3200.5178,3193.6664,3228.2345,3211.1512,92903554009.4
000906.XSHG,2018-12-27,13476117800.0,3200.5178,3182.4577,3182.4577,3248.9015,3243.6867,121487035992.0
000906.XSHG,2018-12-28,12101796400.0,3182.4577,3199.9371,3173.7507,3215.5579,3187.3392,115495366856.6
000906.XSHG,2019-01-02,11615747000.0,3199.9371,3160.1164,3150.1624,3208.6525,3206.6041,111678033538.6
000906.XSHG,2019-01-03,12635834700.0,3160.1164,3152.7715,3143.6252,3194.354000000001,3154.8217,117768510559.0
000906.XSHG,2019-01-04,17676770900.0,3152.7715,3228.2197,3121.9736,3228.3832,3126.0015,159371718407.5
000906.XSHG,2019-01-07,18231781000.0,3228.2197,3257.4799,3231.6762,3262.5435,3248.239,164935244767.0
000906.XSHG,2019-01-08,15572752300.0,3257.4799,3250.1134,3240.6086,3256.8501,3252.0444,129329014991.5
000906.XSHG,2019-01-09,19251794500.0,3250.1134,3277.0228,3263.8183,3320.9842,3265.887,178640610796.6
000906.XSHG,2019-01-10,15418264500.0,3277.0228,3271.0749,3263.0151,3293.9609,3276.3691,139450013827.7
000906.XSHG,2019-01-11,14014150900.0,3271.0749,3295.0084,3267.1197,3301.4355,3278.8818,124020199730.2
000906.XSHG,2019-01-14,13380131600.0,3295.0084,3268.0021,3263.953,3298.8868,3293.6666,112881924584.2
000906.XSHG,2019-01-15,16077814300.0,3268.0021,3327.7938,3263.9106,3329.2844,3270.3445,150585034491.0
000906.XSHG,2019-01-16,14948908400.0,3327.7938,3326.3744,3317.1796,3336.5017,3326.2479,135811655581.2
000906.XSHG,2019-01-17,15473698300.0,3326.3744,3306.3262,3304.2308,3338.5358,3329.1572,131309343064.0
000906.XSHG,2019-01-18,18733544500.0,3306.3262,3360.225,3314.5205,3363.3893,3317.4944,162257594787.3
000906.XSHG,2019-01-21,16669655300.0,3360.225,3379.0921,3363.6844,3393.7841,3363.6844,158474629357.3
000906.XSHG,2019-01-22,14248720000.0,3379.0921,3332.8465,3323.8911,3375.607,3375.607,125977478773.6
000906.XSHG,2019-01-23,11835621400.0,3332.8465,3332.4089,3321.3474,3346.3277,3325.2987,103241526374.2
000906.XSHG,2019-01-24,14356494100.0,3332.4089,3350.8686,3315.8593,3360.7725,3337.441,132535935145.5
000906.XSHG,2019-01-25,15562520700.0,3350.8686,3367.8706,3354.4334,3390.4144,3356.6243,145712865253.8
000906.XSHG,2019-01-28,14990236500.0,3367.8706,3365.2229,3356.4747,3413.3589,3387.1767,146658974278.7
000906.XSHG,2019-01-29,15541206100.0,3365.2229,3363.5659,3314.775,3372.6815,3358.906,140167717863.1
000906.XSHG,2019-01-30,12226028700.0,3363.5659,3335.1019,3334.7827,3373.0434,3350.111,115471881929.9
000906.XSHG,2019-01-31,15775904400.0,3335.1019,3355.2379,3335.8873,3378.8138,3345.1204,145204640930.1
000906.XSHG,2019-02-01,14811931800.0,3355.2379,3414.0209,3367.6398,3414.0856,3376.9915,142459884160.1
000906.XSHG,2019-02-11,17411579000.0,3414.0209,3481.8055,3410.1347,3482.2686,3410.1347,171496034082.7
000906.XSHG,2019-02-12,20750361800.0,3481.8055,3507.8358,3476.7855,3514.2115,3480.8845,184423026295.3
000906.XSHG,2019-02-13,27704723500.0,3507.8358,3575.105,3505.9441,3584.4798,3514.4318,251806728887.7
000906.XSHG,2019-02-14,24595582300.0,3575.105,3582.9025,3560.5011,3597.7517,3570.8951,208813347493.8
000906.XSHG,2019-02-15,23718021000.0,3582.9025,3526.358,3523.2286,3577.496,3572.5977,208809679765.7
000906.XSHG,2019-02-18,30701009300.0,3526.358,3642.0053,3553.3705,3642.0053,3553.3705,272639684256.8
000906.XSHG,2019-02-19,32295855400.0,3642.0053,3638.2366,3611.8796,3676.5913,3653.3909,291466997740.5
000906.XSHG,2019-02-20,26760344000.0,3638.2366,3648.2162,3614.9593,3659.6121,3646.5597,232873657624.8
000906.XSHG,2019-02-21,32609439900.0,3648.2162,3639.2132,3627.3706,3701.7303,3646.5282,296526275694.0
000906.XSHG,2019-02-22,33340411600.0,3639.2132,3723.5393,3617.7798,3723.5393,3635.1178,314409372027.1
000906.XSHG,2019-02-25,58434070100.0,3723.5393,3941.8183,3778.4237,3941.8513,3780.1849,566923582973.0
000906.XSHG,2019-02-26,62087196300.0,3941.8183,3904.6883,3898.8022,3980.5315,3948.8059,583890417838.2
000906.XSHG,2019-02-27,49509009400.0,3904.6883,3895.7661,3853.9177,3957.3676,3901.0944,462778185911.0
000906.XSHG,2019-02-28,34085309600.0,3895.7661,3889.8856,3871.6954,3919.4077,3893.1659,322983204844.3
000906.XSHG,2019-03-01,35453933400.0,3889.8856,3962.3652,3882.4594,3962.3652,3917.995,348386018007.5
000906.XSHG,2019-03-04,55593699000.0,3962.3652,4015.0568,3982.4848,4107.0831,3997.7071,560179016951.8
000906.XSHG,2019-03-05,43774442700.0,4015.0568,4058.2327,3990.6274,4058.2767,4005.8654,429509866641.6
000906.XSHG,2019-03-06,58304168900.0,4058.2327,4101.7081,4035.6815,4107.7294,4069.8633,540668873613.7
000906.XSHG,2019-03-07,59681376900.0,4101.7081,4082.9094,4042.6574,4121.9195,4094.4781,574150854230.5
000906.XSHG,2019-03-08,60367032600.0,4082.9094,3921.4769,3920.6175,4059.2644,3990.4395,579164399926.4
000906.XSHG,2019-03-11,44516507800.0,3921.4769,4018.9955,3921.0201,4019.9932,3932.973,454485344502.0
000906.XSHG,2019-03-12,52426037500.0,4018.9955,4057.0723,4014.421,4104.2573,4050.1254,541396717617.6
000906.XSHG,2019-03-13,45803148400.0,4057.0723,4008.4849,3989.7068,4060.9243,4060.9243,487654771214.7
000906.XSHG,2019-03-14,36942591600.0,4008.4849,3964.2417,3933.4474,4028.6203,3989.1419,386109439288.3
000906.XSHG,2019-03-15,32802100800.0,3964.2417,4012.9596,3982.1433,4053.7584,3982.3253,363875948971.9
000906.XSHG,2019-03-18,38958331500.0,4012.9596,4125.3694,3999.1871,4125.3694,4025.1995,430357284810.0
000906.XSHG,2019-03-19,34844104100.0,4125.3694,4114.9688,4093.3335,4144.7329,4130.107,374330551181.8
000906.XSHG,2019-03-20,35245282500.0,4114.9688,4114.9657,4060.1619,4132.9175,4107.3039,369787092939.9
000906.XSHG,2019-03-21,40346035500.0,4114.9657,4129.8693,4107.6064,4160.0131,4120.7624,415998544413.0
000906.XSHG,2019-03-22,35331181600.0,4129.8693,4133.4716,4074.3727,4139.5069,4131.1543,367128813282.7
000906.XSHG,2019-03-25,37701926600.0,4133.4716,4046.7457,4045.1955,4112.4021,4068.5023,389780847972.4
000906.XSHG,2019-03-26,34921130900.0,4046.7457,3983.777,3971.2203,4076.7027,4069.896,357087730541.9
000906.XSHG,2019-03-27,28371506200.0,3983.777,4028.2222,3974.8245,4028.508,4009.9814,312222031506.7
000906.XSHG,2019-03-28,28253321100.0,4028.2222,4001.661,3993.8187,4044.8614,4015.5176,313916882831.7
000906.XSHG,2019-03-29,39397212000.0,4001.661,4150.6033,4010.2348,4154.3047,4010.8743,447976872492.3
000906.XSHG,2019-04-01,49256433500.0,4150.6033,4271.539000000002,4182.0083,4279.6208,4182.0083,549264248846.7
000906.XSHG,2019-04-02,45475062400.0,4271.539000000002,4272.7163,4257.0743,4294.7254,4288.4218,497909665707.9
000906.XSHG,2019-04-03,43102213100.0,4272.7163,4324.9321,4238.0146,4329.7182,4248.0319,467130774005.9
000906.XSHG,2019-04-04,46924579800.0,4324.9321,4363.8034,4320.4037,4376.0579,4345.1162,510384697705.4
000906.XSHG,2019-04-08,50582304200.0,4363.8034,4355.3159,4309.3191,4423.242,4401.124,547577555235.2
000906.XSHG,2019-04-09,36232031000.0,4355.3159,4371.9045,4331.1139,4382.3957,4358.1266,412260466875.1
000906.XSHG,2019-04-10,37344121900.0,4371.9045,4378.928,4328.0811,4412.4788,4355.4819,450953605698.1
000906.XSHG,2019-04-11,33492571400.0,4378.928,4284.8515,4278.266,4390.1899,4377.3584,393656176535.3
000906.XSHG,2019-04-12,27594045900.0,4284.8515,4275.2523,4245.8352,4295.443,4274.8355,304917919331.9
000906.XSHG,2019-04-15,34039970600.0,4275.2523,4253.8286,4252.5584,4370.9572,4345.0009,384231630814.7
000906.XSHG,2019-04-16,35807159700.0,4253.8286,4365.1272,4216.114000000001,4365.1272,4234.0493,397963746632.1
000906.XSHG,2019-04-17,35016727100.0,4365.1272,4372.0225,4338.8981,4393.7487,4360.9757,387681258932.7
000906.XSHG,2019-04-18,29788462800.0,4372.0225,4353.7484,4338.6518,4381.038,4369.6734,329219536207.5
000906.XSHG,2019-04-19,29951919900.0,4353.7484,4399.3311,4321.1233,4399.3532,4354.7817,328208994762.3
000906.XSHG,2019-04-22,34751477100.0,4399.3311,4306.6374,4295.1122,4406.3696,4405.6694,387791166043.7
000906.XSHG,2019-04-23,30548311200.0,4306.6374,4283.6106,4269.3373,4331.8562,4301.1369,337889754717.4
000906.XSHG,2019-04-24,28028310700.0,4283.6106,4302.1634,4231.3272,4307.0339,4296.9336,308468686282.7
000906.XSHG,2019-04-25,31112378900.0,4302.1634,4189.8618,4187.7606,4289.7665,4283.7279,329629712642.8
000906.XSHG,2019-04-26,26628794800.0,4189.8618,4138.1853,4136.4381,4197.6539,4168.0851,295542953587.6
000906.XSHG,2019-04-29,29254331300.0,4138.1853,4120.5252,4099.5325,4184.4879,4143.5313,323659749411.9
000906.XSHG,2019-04-30,21842371600.0,4120.5252,4138.7118,4105.9204,4154.4523,4105.9204,252515573178.0
000906.XSHG,2019-05-06,34085911600.0,4138.7118,3880.4016,3844.1495,4006.585,3993.0394,370712923260.9
000906.XSHG,2019-05-07,24942134100.0,3880.4016,3921.4599,3866.2445,3938.5987,3899.1246,281320113940.7
000906.XSHG,2019-05-08,22060547600.0,3921.4599,3873.8553,3835.8005,3933.5607,3843.3571,233561919760.7
000906.XSHG,2019-05-09,19197205000.0,3873.8553,3808.2672,3796.9396,3866.7864,3840.3448,217267957178.5
000906.XSHG,2019-05-10,27018133000.0,3808.2672,3946.2863,3791.594,3948.0098,3852.8649,298993988260.4
000906.XSHG,2019-05-13,19512825400.0,3946.2863,3885.7205,3873.3048,3919.3048,3892.047,216323326382.1
000906.XSHG,2019-05-14,18985442900.0,3885.7205,3859.2363,3843.0683,3899.1791,3843.0683,213532019100.1
000906.XSHG,2019-05-15,20762562900.0,3859.2363,3945.8635,3890.1493,3958.245,3890.1493,240684573552.5
000906.XSHG,2019-05-16,22068043900.0,3945.8635,3965.3701,3927.6148,3967.7698,3939.1719,231058118747.8
000906.XSHG,2019-05-17,24752445700.0,3965.3701,3857.8478,3845.4507,3967.7105,3966.8275,258023457951.1
000906.XSHG,2019-05-20,20464997300.0,3857.8478,3829.3795,3787.184,3854.9099,3846.3584,218465779858.7
000906.XSHG,2019-05-21,21185999300.0,3829.3795,3884.8934,3820.5332,3906.3842,3829.5432,224372636256.3
000906.XSHG,2019-05-22,19243883700.0,3884.8934,3864.6506,3846.3898,3895.9126,3880.5397,208283180605.5
000906.XSHG,2019-05-23,19046146200.0,3864.6506,3792.715,3785.869,3846.748,3844.7343,208194736768.8
000906.XSHG,2019-05-24,15886748400.0,3792.715,3794.9079,3782.995,3827.2675,3788.9281,170642878151.1
000906.XSHG,2019-05-27,20190728500.0,3794.9079,3852.3401,3763.0144,3862.8812,3795.137,215077411118.4
000906.XSHG,2019-05-28,20815023000.0,3852.3401,3879.1603,3842.1517,3896.3959,3849.4709,232608308126.6
000906.XSHG,2019-05-29,17923229300.0,3879.1603,3872.6977,3848.1178,3902.9307,3853.0251,198643330527.7
000906.XSHG,2019-05-30,18898216200.0,3872.6977,3848.7301,3817.0938,3857.4769,3856.2229,193686629364.2
000906.XSHG,2019-05-31,17593899600.0,3848.7301,3836.8755,3834.057,3878.3076,3848.1168,183995317413.8
000906.XSHG,2019-06-03,19926400900.0,3836.8755,3827.819,3809.7492,3877.1057,3847.3957,207483138391.5
000906.XSHG,2019-06-04,17384874700.0,3827.819,3789.9346,3773.5605,3829.454,3827.1129,186718031161.3
000906.XSHG,2019-06-05,16994218500.0,3789.9346,3786.6787,3783.0783,3829.0142,3821.4567,187407081921.4
000906.XSHG,2019-06-06,16895133400.0,3786.6787,3741.0013,3732.9773,3788.4747,3788.4747,174796905205.9
000906.XSHG,2019-06-10,16573644100.0,3741.0013,3786.7391,3742.3915,3801.5561,3754.5219,180611973421.8
000906.XSHG,2019-06-11,26029425200.0,3786.7391,3906.932,3793.2296,3910.3576,3793.2296,280568987877.3
000906.XSHG,2019-06-12,22702641400.0,3906.932,3877.1729,3869.6813,3903.675,3894.6848,226981323190.7
000906.XSHG,2019-06-13,19250425600.0,3877.1729,3875.2227,3841.7588,3886.7436,3874.4734,190157004583.3
000906.XSHG,2019-06-14,20462089800.0,3875.2227,3835.3565,3830.4969,3897.6466,3879.7936,199724923212.9
000906.XSHG,2019-06-17,14633781700.0,3835.3565,3836.7026,3826.0464,3864.2671,3835.1207,157182583823.3
000906.XSHG,2019-06-18,13721616300.0,3836.7026,3845.8463,3818.351,3857.6061,3842.0246,146167745615.3
000906.XSHG,2019-06-19,22387009100.0,3845.8463,3896.2412,3895.2676,3953.9984,3940.923,260820993852.3
000906.XSHG,2019-06-20,28856803400.0,3896.2412,4004.4907,3894.7787,4022.2388,3897.5544,330531322098.6
000906.XSHG,2019-06-21,27644936800.0,4004.4907,4021.5091,4002.4528,4041.0214,4011.4514,306794358098.4
000906.XSHG,2019-06-24,19970477800.0,4021.5091,4027.919,4008.0624,4039.5769,4025.5105,230086950492.3
000906.XSHG,2019-06-25,22327809200.0,4027.919,3986.6015,3937.877,4024.0865,4024.0865,255072643883.5
000906.XSHG,2019-06-26,15185597000.0,3986.6015,3978.6611,3954.5777,3996.43,3963.2299,176313577452.1
000906.XSHG,2019-06-27,18694762400.0,3978.6611,4019.5777,3990.0829,4039.2222,3991.5792,233601126069.3
000906.XSHG,2019-06-28,16193076600.0,4019.5777,4001.3371,3977.675,4016.9371,4016.9371,186783472565.5
000906.XSHG,2019-07-01,27000055500.0,4001.3371,4117.9867,4063.0225,4117.9867,4078.232,325627433624.8
000906.XSHG,2019-07-02,22894413300.0,4117.9867,4116.0522,4099.8649,4122.5093,4112.7655,265615153727.1
000906.XSHG,2019-07-03,19735119300.0,4116.0522,4072.8467,4057.6232,4106.4237,4106.4237,242355943899.8
000906.XSHG,2019-07-04,17948944500.0,4072.8467,4053.5213,4034.5526,4088.6736,4075.3502,214685730982.9
000906.XSHG,2019-07-05,13891066800.0,4053.5213,4072.9506,4037.1799,4080.9788,4055.587,176788532420.1
000906.XSHG,2019-07-08,20130516300.0,4072.9506,3967.9299,3943.5459,4056.3305,4056.3305,228629698357.8
000906.XSHG,2019-07-09,13585524400.0,3967.9299,3962.2728,3939.4593,3977.5538,3963.7379,169903023810.6
000906.XSHG,2019-07-10,13362914000.0,3962.2728,3949.9712,3937.4599,3978.6204,3976.0801,156616737699.0
000906.XSHG,2019-07-11,13794045000.0,3949.9712,3948.8877,3936.0269,3996.4308,3970.0545,170157772572.1
000906.XSHG,2019-07-12,13694536400.0,3948.8877,3970.9266,3936.0189,3981.8028,3947.8698,161072468396.0
000906.XSHG,2019-07-15,18579970300.0,3970.9266,3995.4221,3906.9047,4016.8084,3956.0282,218358159375.2
000906.XSHG,2019-07-16,14965591400.0,3995.4221,3982.8338,3974.5174,4000.6861,3990.038,169408654938.7
000906.XSHG,2019-07-17,17054497200.0,3982.8338,3980.5059,3965.2722,3996.9006,3977.1793,182627546353.6
000906.XSHG,2019-07-18,16013260300.0,3980.5059,3935.3564,3935.0745,3967.6644,3967.6644,171518259817.5
000906.XSHG,2019-07-19,15668344700.0,3935.3564,3973.568,3953.8903,3997.532,3953.8903,175188290396.7
000906.XSHG,2019-07-22,16429295500.0,3973.568,3933.129,3918.4199,3981.6196,3979.2863,179009261760.7
000906.XSHG,2019-07-23,12604260900.0,3933.129,3948.7185,3925.0802,3949.7591,3934.8959,152167572398.1
000906.XSHG,2019-07-24,16039206700.0,3948.7185,3981.9893,3962.2883,4002.4673,3962.2883,193526687354.4
000906.XSHG,2019-07-25,16112483500.0,3981.9893,4010.51,3975.1583,4010.51,3983.2626,191440314511.0
000906.XSHG,2019-07-26,14251207700.0,4010.51,4017.7401,3991.725,4022.4079,3995.7651,168120413994.8
000906.XSHG,2019-07-29,14139589100.0,4017.7401,4014.0948,4000.2074,4023.5969,4017.1497,166494869017.2
000906.XSHG,2019-07-30,16531808300.0,4014.0948,4031.8559,4021.0403,4055.3088,4021.0403,186034254556.1
000906.XSHG,2019-07-31,14490570200.0,4031.8559,4000.1475,3994.5115,4019.3132,4019.3132,169860081692.4
000906.XSHG,2019-08-01,14844668500.0,4000.1475,3968.4165,3955.1216,3996.2614,3982.4447,179451095542.6
000906.XSHG,2019-08-02,18733825800.0,3968.4165,3912.0861,3880.0593,3918.7736,3890.5029,215722835444.1
000906.XSHG,2019-08-05,17293852300.0,3912.0861,3843.685,3843.685,3910.9173,3891.0053,202087014822.6
000906.XSHG,2019-08-06,22850173700.0,3843.685,3792.9083,3727.0314,3807.3467,3774.0516,251506805894.5
000906.XSHG,2019-08-07,15165612200.0,3792.9083,3776.3896,3776.3896,3817.6069,3812.8481,171012393938.2
000906.XSHG,2019-08-08,14853550400.0,3776.3896,3820.3227,3799.1235,3826.2945,3803.2706,171724817027.5
000906.XSHG,2019-08-09,14973891700.0,3820.3227,3781.1137,3775.4674,3840.8625,3838.3059,180833013061.7
000906.XSHG,2019-08-12,14402956300.0,3781.1137,3849.67,3787.5469,3849.67,3794.0556,183277389746.9
000906.XSHG,2019-08-13,13519161900.0,3849.67,3817.9256,3807.8756,3835.943,3824.0701,161494884012.8
000906.XSHG,2019-08-14,16235137700.0,3817.9256,3836.0839,3833.489,3872.3816,3865.4504,197740189181.8
000906.XSHG,2019-08-15,16686044300.0,3836.0839,3849.6813,3760.2347,3850.0991,3765.7988,191859465381.9
000906.XSHG,2019-08-16,16586162800.0,3849.6813,3865.9725,3842.9596,3894.2239,3851.993,209199347964.2
000906.XSHG,2019-08-19,24590793800.0,3865.9725,3959.387,3884.0697,3959.387,3894.4286,300593304973.1
000906.XSHG,2019-08-20,20880438100.0,3959.387,3956.2358,3947.9707,3973.3434,3956.0258,243940610587.5
000906.XSHG,2019-08-21,16724066900.0,3956.2358,3953.3818,3943.9036,3964.5774,3947.3889,204810279076.1
000906.XSHG,2019-08-22,16804590300.0,3953.3818,3963.7655,3939.2234,3967.4436,3965.2713,202739500708.8
000906.XSHG,2019-08-23,17045711100.0,3963.7655,3985.6432,3956.2301,3994.0193,3966.5832,218981039785.9
000906.XSHG,2019-08-26,18231241300.0,3985.6432,3935.5212,3914.3116,3946.4107,3917.2364,229131238273.6
000906.XSHG,2019-08-27,23292411500.0,3935.5212,3991.6831,3960.2969,4024.1615,3960.2969,287125072024.7
000906.XSHG,2019-08-28,18774510500.0,3991.6831,3978.6886,3965.4948,3996.8614,3991.9907,229835816983.1
000906.XSHG,2019-08-29,18090138400.0,3978.6886,3969.9132,3953.5103,3985.7063,3982.8035,220538108890.7
000906.XSHG,2019-08-30,19914678400.0,3969.9132,3968.3579,3947.2799,4008.6535,3996.6348,260544136623.4
000906.XSHG,2019-09-02,21858227900.0,3968.3579,4030.5119,3969.3118,4037.9835,3973.0767,274198777371.9
000906.XSHG,2019-09-03,20680508000.0,4030.5119,4041.5737,4019.9748,4042.4655,4036.0327,261323356273.8
000906.XSHG,2019-09-04,24912783800.0,4041.5737,4076.8173,4033.9881,4076.8173,4036.1482,300048161191.6
000906.XSHG,2019-09-05,34060359900.0,4076.8173,4116.8518,4100.3821,4162.9143,4100.3821,405418260073.8
000906.XSHG,2019-09-06,23468095300.0,4116.8518,4138.4804,4110.0516,4138.7566,4136.5565,304323493260.4
000906.XSHG,2019-09-09,27975168100.0,4138.4804,4178.7383,4149.799,4178.7383,4173.5779,349087681764.9
000906.XSHG,2019-09-10,26200093300.0,4178.7383,4164.3412,4142.2276,4182.0392,4182.0392,322669580443.7
000906.XSHG,2019-09-11,24719881600.0,4164.3412,4135.6879,4128.3139,4177.479,4175.9379,309227348991.7
000906.XSHG,2019-09-12,20628549900.0,4135.6879,4174.3153,4134.626,4179.5719,4149.8309,256624922705.6
000906.XSHG,2019-09-16,22439614400.0,4174.3153,4164.0591,4148.5932,4186.0065,4185.435,271700500989.3
000906.XSHG,2019-09-17,22846575200.0,4164.0591,4089.9724,4077.3834,4153.1841,4153.1841,268555516213.9
000906.XSHG,2019-09-18,17161215100.0,4089.9724,4105.172000000001,4095.573,4117.6616,4100.8376,222203683384.5
000906.XSHG,2019-09-19,17411354900.0,4105.172000000001,4126.2369,4091.9827,4126.2369,4118.0726,220145974444.5
000906.XSHG,2019-09-20,19764239300.0,4126.2369,4137.6876,4121.8208,4145.9316,4134.8398,257432940429.5
000906.XSHG,2019-09-23,18869390500.0,4137.6876,4095.4266,4069.0923,4127.1107,4127.1107,242980736839.2
000906.XSHG,2019-09-24,18231122600.0,4095.4266,4105.517,4089.526,4136.5915,4098.9502,250931616459.4
000906.XSHG,2019-09-25,18172375500.0,4105.517,4063.6256,4061.1982,4091.1668,4091.1668,236993392933.4
000906.XSHG,2019-09-26,19736905300.0,4063.6256,4017.5526,4017.2602,4082.771,4076.9776,251715960449.7
000906.XSHG,2019-09-27,14833377900.0,4017.5526,4033.4915,4012.1628,4042.0766,4020.129,186904023945.5
000906.XSHG,2019-09-30,13171644300.0,4033.4915,3990.6885,3990.6774,4039.2222,4025.6958,167464608074.6
000906.XSHG,2019-10-08,14310128400.0,3990.6885,4009.3708,3996.6321,4038.5253,3996.6321,187893725539.0
000906.XSHG,2019-10-09,14236027100.0,4009.3708,4021.6497,3976.2003,4022.9919,3994.3572,179630295905.2
000906.XSHG,2019-10-10,15304084800.0,4021.6497,4058.8217,4010.3967,4061.3187,4018.834,203436349441.0
000906.XSHG,2019-10-11,17619859300.0,4058.8217,4090.2287,4047.7676,4102.3374,4069.7025,222509969203.9
000906.XSHG,2019-10-14,22608249000.0,4090.2287,4137.8139,4116.0419,4166.0085,4124.281,268594825195.9
000906.XSHG,2019-10-15,17359537900.0,4137.8139,4110.8894,4104.0715,4134.7329,4134.7329,211611865024.5
000906.XSHG,2019-10-16,16145111500.0,4110.8894,4095.7333,4092.5899,4136.6569,4113.9431,202302933418.7
000906.XSHG,2019-10-17,13537825300.0,4095.7333,4096.1457,4084.8546,4108.1988,4101.2672,165934758560.7
000906.XSHG,2019-10-18,16435999100.0,4096.1457,4038.5378,4033.5668,4112.4079999999985,4105.0569,196618181280.3
000906.XSHG,2019-10-21,14408218900.0,4038.5378,4045.6586,4017.9667,4049.7269,4034.3576,176224480390.6
000906.XSHG,2019-10-22,13445354800.0,4045.6586,4068.0552,4039.8221,4070.2921,4058.6216,166471225174.4
000906.XSHG,2019-10-23,13923513200.0,4068.0552,4040.9277,4031.6794,4073.1818,4066.2154,165292647321.9
000906.XSHG,2019-10-24,13620301900.0,4040.9277,4038.8928,4017.5348,4056.758,4045.3509,167171612702.2
