symbol,date,open,high,close,low,volume
000905.SH,20240228,5311.4253,5383.3193,5184.0471,5184.0471,202560985.0
000905.SH,20240227,5174.8194,5307.8043,5307.8043,5160.8782,138971751.0
000905.SH,20240226,5194.737,5255.3615,5195.4642,5162.9504,144018944.0
000905.SH,20240223,5190.6466,5197.7115,5197.7115,5118.568,135265004.0
000905.SH,20240222,5133.5478,5184.6228,5176.3431,5117.6799,116614806.0
000905.SH,20240221,5101.4113,5252.8785,5139.0372,5074.8224,150872501.0
000905.SH,20240220,5107.5677,5151.7201,5140.9575,5072.8837,121646379.0
000905.SH,20240219,5225.1379,5225.1379,5141.6037,5074.7611,162949893.0
000905.SH,20240208,5131.8032,5367.2243,5150.2288,5129.7843,213676123.0
000905.SH,20240207,4813.9545,5110.8041,5109.5685,4813.2326,227198934.0
000905.SH,20240206,4411.298,4817.1179,4805.9013,4405.3085,173058335.0
000905.SH,20240205,4527.7091,4598.0608,4460.2635,4281.2399,165958337.0
000905.SH,20240202,4686.0999,4724.0488,4563.2221,4435.5569,137501832.0
000905.SH,20240201,4667.9126,4771.0465,4678.7308,4629.9901,111471910.0
000905.SH,20240131,4786.8128,4832.401,4696.9796,4690.9429,121093158.0
000905.SH,20240130,4898.3613,4939.3511,4814.9908,4810.099,99675811.0
000905.SH,20240129,5032.1113,5050.1092,4927.9137,4927.9137,116876657.0
000905.SH,20240126,5055.2878,5086.129,5027.0932,5009.9729,117009836.0
000905.SH,20240125,4931.6273,5074.4943,5073.1779,4910.9591,132307766.0
000905.SH,20240124,4886.2037,4941.4403,4933.7009,4766.8035,114025805.0
000905.SH,20240123,4771.4963,4889.4223,4865.743,4727.8806,99944718.0
000905.SH,20240122,5008.6804,5008.7672,4780.9748,4753.6302,109708492.0
000905.SH,20240119,5056.4765,5084.2902,5018.4332,5014.7667,78467383.0
000905.SH,20240118,5033.1032,5069.2295,5066.9579,4924.6815,118751055.0
000905.SH,20240117,5180.9251,5180.9251,5061.5395,5061.5395,78741849.0
000905.SH,20240116,5188.3692,5210.0834,5190.3975,5124.0823,83070371.0
000905.SH,20240115,5189.5279,5238.9581,5193.2956,5171.2399,73925097.0
000905.SH,20240112,5213.1356,5262.6165,5206.178,5206.1607,76619831.0
000905.SH,20240111,5152.359,5243.1387,5223.8633,5146.8978,85041295.0
000905.SH,20240110,5167.7319,5211.8158,5158.0784,5118.4332,71173946.0
000905.SH,20240109,5176.1129,5220.4578,5180.653,5152.9987,78740418.0
000905.SH,20240108,5268.2339,5268.9787,5167.6997,5167.6997,83785155.0
000905.SH,20240105,5347.0727,5373.6788,5281.8711,5260.5939,89538884.0
000905.SH,20240104,5395.1428,5395.1428,5355.3216,5331.892,78846568.0
000905.SH,20240103,5398.2939,5428.5204,5401.395,5373.8317,86705229.0
000905.SH,20240102,5431.4784,5439.4778,5409.4554,5409.4554,92964747.0
000905.SH,20231229,5376.9768,5437.1538,5429.2288,5374.6877,90931766.0
000905.SH,20231228,5280.6904,5400.2364,5382.7966,5275.4028,107699239.0
000905.SH,20231227,5261.5699,5293.7973,5285.5301,5235.4559,75397918.0
000905.SH,20231226,5312.7999,5313.9193,5258.2841,5238.0417,67532007.0
000905.SH,20231225,5301.5735,5339.6644,5315.3746,5288.4665,65918772.0
000905.SH,20231222,5337.3807,5366.2345,5311.6902,5293.2193,90387004.0
000905.SH,20231221,5286.4531,5352.5049,5338.762,5253.3152,81522318.0
000905.SH,20231220,5385.9956,5388.463,5309.2865,5308.5727,75387097.0
000905.SH,20231219,5380.7346,5406.9585,5379.8735,5344.0325,70323722.0
000905.SH,20231218,5436.9888,5448.0772,5385.2702,5374.5881,78022493.0
000905.SH,20231215,5499.3692,5516.2199,5449.7864,5438.5282,80125418.0
000905.SH,20231214,5532.9861,5557.3719,5489.3267,5487.7542,74118097.0
000905.SH,20231213,5557.0463,5558.0572,5507.5128,5507.5128,75929894.0
000905.SH,20231212,5560.4355,5576.0089,5566.1778,5545.1624,84232331.0
000905.SH,20231211,5473.6514,5574.1237,5564.8538,5429.443,118605911.0
000905.SH,20231208,5484.6829,5522.0575,5497.9897,5477.5286,118123774.0
000905.SH,20231207,5475.2678,5501.4783,5481.1355,5443.2936,89048687.0
000905.SH,20231206,5448.4575,5513.0858,5481.824,5443.0738,88373997.0
000905.SH,20231205,5542.8669,5542.8669,5460.4088,5460.4088,91298248.0
000905.SH,20231204,5578.4205,5590.8353,5559.0682,5559.0682,99306543.0
000905.SH,20231201,5541.226,5576.7275,5566.8689,5521.0558,93371708.0
000905.SH,20231130,5548.524,5560.3283,5545.0504,5509.9646,87841505.0
000905.SH,20231129,5588.7739,5593.3712,5553.3349,5547.8408,89509151.0
000905.SH,20231128,5561.5765,5594.718,5591.4955,5529.5352,89373272.0
000905.SH,20231127,5562.7486,5579.7151,5566.5069,5531.6548,98218653.0
000905.SH,20231124,5619.3187,5619.3187,5570.4205,5556.7138,101248044.0
000905.SH,20231123,5566.7332,5627.7947,5622.9891,5548.972,98042432.0
000905.SH,20231122,5622.8615,5639.0036,5572.8986,5572.8986,104718408.0
000905.SH,20231121,5669.1651,5696.0944,5641.0844,5634.2723,114861205.0
000905.SH,20231120,5635.5867,5669.3846,5659.7727,5609.2691,103105072.0
000905.SH,20231117,5598.953,5632.3894,5631.4233,5593.4903,89422342.0
000905.SH,20231116,5647.0613,5652.4004,5609.3607,5609.3607,94662677.0
000905.SH,20231115,5677.5503,5684.7473,5664.617,5649.7168,113087937.0
000905.SH,20231114,5602.9829,5639.188,5630.5534,5600.7841,101073136.0
000905.SH,20231113,5589.0595,5605.5688,5605.5688,5565.0914,102158932.0
000905.SH,20231110,5577.3371,5585.2123,5573.0999,5550.8219,94324024.0
000905.SH,20231109,5602.49,5638.0805,5592.0568,5582.1194,106362800.0
000905.SH,20231108,5602.9707,5633.9706,5608.0173,5577.3911,122994558.0
000905.SH,20231107,5594.4667,5631.1001,5611.0983,5578.5126,120579321.0
000905.SH,20231106,5549.2909,5609.2576,5605.0621,5549.2909,139241046.0
000905.SH,20231103,5462.144,5537.7293,5510.357,5462.144,97990576.0
000905.SH,20231102,5514.5172,5532.8505,5459.4517,5457.7453,90202645.0
000905.SH,20231101,5534.8883,5534.9432,5509.9662,5496.8278,87185785.0
000905.SH,20231031,5547.3243,5554.1902,5528.2385,5505.9335,105679375.0
000905.SH,20231030,5484.624,5559.7847,5546.3881,5483.1591,123034185.0
000905.SH,20231027,5387.2742,5514.3081,5492.0274,5380.9409,112542804.0
000905.SH,20231026,5351.1628,5404.9918,5398.934,5337.4926,102485044.0
000905.SH,20231025,5386.4255,5423.0139,5375.9983,5375.9983,114921244.0
000905.SH,20231024,5311.6694,5363.1951,5352.0123,5290.5047,114745729.0
000905.SH,20231023,5400.5436,5400.7943,5290.3343,5269.8274,103083126.0
000905.SH,20231020,5443.4557,5473.2111,5423.6748,5413.0233,94936115.0
000905.SH,20231019,5496.7574,5529.8697,5464.027,5463.6516,108078335.0
000905.SH,20231018,5586.0206,5586.0206,5524.5988,5519.4562,98953562.0
000905.SH,20231017,5585.1448,5599.424,5595.3423,5556.5739,92516737.0
000905.SH,20231016,5633.3012,5636.3194,5580.6666,5559.4212,89867550.0
000905.SH,20231013,5645.4366,5646.0737,5633.3831,5616.8508,89391702.0
000905.SH,20231012,5655.6129,5677.8191,5671.6419,5642.4931,100502986.0
000905.SH,20231011,5639.0722,5674.2543,5629.7886,5617.8727,90644826.0
000905.SH,20231010,5665.6622,5678.4631,5630.3714,5627.4139,87726425.0
000905.SH,20231009,5679.6412,5680.9516,5658.0832,5634.3532,90029836.0
000905.SH,20230928,5687.6411,5704.6228,5690.7697,5677.531,79477338.0
000905.SH,20230927,5642.3852,5701.5084,5674.3451,5641.8508,81086240.0
000905.SH,20230926,5661.0321,5682.2786,5646.6544,5646.6544,74309615.0
000905.SH,20230925,5694.9025,5699.1544,5666.6642,5659.3191,93340719.0
000905.SH,20230922,5606.8347,5700.323,5698.8168,5603.8126,104118982.0
000905.SH,20230921,5638.4406,5666.6958,5611.9186,5609.2143,81931509.0
000905.SH,20230920,5677.9249,5689.8254,5651.0062,5651.0062,77634158.0
000905.SH,20230919,5713.4945,5713.6003,5687.9007,5670.4201,85112102.0
000905.SH,20230918,5685.8527,5734.1861,5719.6887,5665.579,92305722.0
000905.SH,20230915,5716.2937,5741.0711,5704.6632,5680.8954,98375964.0
000905.SH,20230914,5714.6748,5721.2073,5702.102,5679.199,90247792.0
000905.SH,20230913,5764.8241,5770.4141,5715.3973,5681.5003,91472473.0
000905.SH,20230912,5774.4661,5793.829,5770.9259,5763.2995,86041207.0
000905.SH,20230911,5723.0181,5802.2053,5774.7305,5704.7003,112837137.0
000905.SH,20230908,5684.6558,5732.3747,5708.6227,5683.3973,79520028.0
000905.SH,20230907,5782.0706,5782.0706,5702.7008,5701.7975,92920518.0
000905.SH,20230906,5771.849,5800.9647,5790.3806,5748.6467,90480502.0
000905.SH,20230905,5819.9667,5822.0615,5788.7149,5779.3725,106517658.0
000905.SH,20230904,5772.0266,5829.784,5829.784,5758.0309,135648873.0
000905.SH,20230901,5746.4128,5775.1769,5750.8027,5732.9674,104179103.0
000905.SH,20230831,5770.9531,5777.422,5739.3984,5728.4729,116335134.0
000905.SH,20230830,5780.2848,5817.7342,5775.1534,5753.2161,136004384.0
000905.SH,20230829,5631.006,5789.9623,5770.3155,5626.5175,160851895.0
000905.SH,20230828,5885.8843,5887.5085,5644.1405,5631.694,185745619.0
000905.SH,20230825,5624.7697,5648.624,5581.2116,5560.2171,106241602.0
000905.SH,20230824,5650.3593,5701.3208,5652.6729,5619.333,108086771.0
000905.SH,20230823,5732.3943,5732.3943,5629.4999,5629.4999,94186725.0
000905.SH,20230822,5733.2548,5754.5746,5741.0606,5646.5119,106175193.0
000905.SH,20230821,5764.6679,5802.5119,5710.7783,5710.7783,92835698.0
000905.SH,20230818,5875.1097,5891.3976,5777.7972,5777.7972,102931845.0
000905.SH,20230817,5808.9095,5882.1512,5874.3609,5778.5287,113576384.0
000905.SH,20230816,5858.5966,5891.8116,5833.2155,5833.2155,104950425.0
000905.SH,20230815,5919.7688,5926.4197,5879.7782,5830.9695,92417381.0
000905.SH,20230814,5864.4821,5919.8035,5916.8029,5833.4629,103675706.0
000905.SH,20230811,6030.0453,6030.0453,5913.3502,5913.3502,113072007.0
000905.SH,20230810,6013.3501,6040.4605,6031.7105,5999.5626,99842638.0
000905.SH,20230809,6049.449,6062.0243,6021.7506,6012.247,98809174.0
000905.SH,20230808,6077.3032,6088.0983,6066.1019,6044.2376,121545728.0
000905.SH,20230807,6115.8362,6117.9163,6090.7307,6072.5354,145319137.0
000905.SH,20230804,6126.1504,6164.1552,6128.556,6105.6391,196943501.0
000905.SH,20230803,6062.6427,6101.8106,6098.6868,6047.676,146479011.0
000905.SH,20230802,6088.1355,6111.2437,6077.4645,6059.8653,147154529.0
000905.SH,20230801,6086.8982,6113.9839,6098.8789,6077.1053,187588600.0
000905.SH,20230731,6059.1096,6133.718,6088.2431,6059.1096,186551103.0
000905.SH,20230728,5945.9139,6049.7643,6043.2438,5932.0603,163171871.0
000905.SH,20230727,5998.8485,6017.6706,5961.1843,5952.8932,123000825.0
000905.SH,20230726,6014.7614,6015.5833,6001.5402,5984.3913,121825219.0
000905.SH,20230725,5976.9683,6016.7544,6016.6312,5971.7319,131896392.0
000905.SH,20230724,5913.5709,5954.2372,5916.7141,5896.4481,75928001.0
000905.SH,20230721,5914.3541,5961.0501,5925.6255,5904.7877,81975307.0
000905.SH,20230720,5996.838,6009.4266,5925.4843,5920.151,91195368.0
000905.SH,20230719,5998.3813,6017.4492,5993.4126,5962.9863,77791034.0
000905.SH,20230718,6015.9819,6027.6063,6001.7998,5984.0598,87719910.0
000905.SH,20230717,6012.7648,6018.0694,6012.6895,5985.4382,88420212.0
000905.SH,20230714,6052.9495,6055.5275,6030.5188,6026.3263,94963197.0
000905.SH,20230713,5986.2518,6049.0626,6044.0583,5986.2518,99656398.0
000905.SH,20230712,6030.6447,6033.5832,5962.7938,5960.431,96692241.0
000905.SH,20230711,5991.0207,6029.2318,6029.2318,5972.1378,84531897.0
000905.SH,20230710,5980.6083,6003.4018,5984.2814,5958.7306,85168564.0
000905.SH,20230707,5973.9756,5994.2828,5961.6057,5936.2272,94118346.0
000905.SH,20230706,6010.6552,6042.2947,5988.5525,5983.4842,93965038.0
000905.SH,20230705,6050.3461,6059.3789,6020.8212,6011.87,104129041.0
000905.SH,20230704,6042.7217,6059.5729,6055.2577,6027.2909,105583765.0
000905.SH,20230703,6009.2697,6056.1632,6042.3122,5997.8471,113075905.0
000905.SH,20230630,5931.8714,6016.4459,5998.7293,5927.9362,94504668.0
000905.SH,20230629,5928.709,5964.8577,5940.5782,5924.2783,88376857.0
000905.SH,20230628,5945.6446,5951.1273,5942.3112,5857.1313,93944302.0
000905.SH,20230627,5897.6948,5956.181,5948.0029,5884.9486,93039155.0
000905.SH,20230626,5947.57,5970.6114,5887.0324,5875.9378,111081791.0
000905.SH,20230621,6104.2468,6104.2468,5990.8455,5990.7866,106447766.0
000905.SH,20230620,6122.7448,6144.0071,6126.1133,6100.1435,106630832.0
000905.SH,20230619,6148.8548,6148.8548,6131.3849,6126.3881,113787209.0
000905.SH,20230616,6094.8437,6154.9321,6148.0125,6091.1847,115349568.0
000905.SH,20230615,6049.4683,6100.2336,6096.8075,6046.1621,118417734.0
000905.SH,20230614,6046.4375,6064.2896,6044.0766,6034.4718,109689021.0
000905.SH,20230613,6016.6857,6047.06,6044.0371,6014.0625,98680298.0
000905.SH,20230612,5999.6174,6045.6593,6027.7122,5987.2682,113612471.0
000905.SH,20230609,5968.7001,6017.2812,6009.5826,5960.106,127553432.0
000905.SH,20230608,5971.7247,5992.9692,5966.1477,5922.3872,108981632.0
000905.SH,20230607,5982.3085,6010.0304,5987.011,5969.1593,93597892.0
000905.SH,20230606,6088.6625,6089.0746,5983.4202,5969.2945,123045387.0
000905.SH,20230605,6102.1295,6107.1211,6097.1059,6075.5921,115747953.0
000905.SH,20230602,6061.911,6115.0679,6105.2181,6061.911,122306738.0
000905.SH,20230601,6028.8032,6094.2403,6051.4603,6008.2705,126250315.0
000905.SH,20230531,6044.02,6063.1925,6047.8021,6009.2476,117476106.0
000905.SH,20230530,6008.4621,6061.3089,6061.3089,5960.3372,127312017.0
000905.SH,20230529,6046.5431,6058.9211,6025.1552,6012.4012,125139417.0
000905.SH,20230526,5983.1367,6045.1292,6034.9834,5953.8807,106381588.0
000905.SH,20230525,6000.2187,6028.6386,5988.1885,5926.2038,109922832.0
000905.SH,20230524,6032.689,6058.3946,6005.7913,5988.0278,107223414.0
000905.SH,20230523,6114.2135,6117.3597,6052.4297,6052.4297,111104244.0
000905.SH,20230522,6111.8445,6136.8627,6115.3151,6086.233,112715682.0
000905.SH,20230519,6116.8432,6149.1426,6117.0833,6085.0442,119304896.0
000905.SH,20230518,6132.5182,6153.992,6128.1762,6101.2437,122942111.0
000905.SH,20230517,6097.9771,6137.0165,6122.0518,6090.8823,107266349.0
000905.SH,20230516,6159.1693,6159.1693,6110.8271,6095.6879,121841116.0
000905.SH,20230515,6094.6758,6159.3888,6159.3888,6036.8139,149843583.0
000905.SH,20230512,6138.9404,6173.9124,6091.6464,6088.2239,140410664.0
000905.SH,20230511,6185.6686,6190.3906,6154.4703,6151.0696,146064946.0
000905.SH,20230510,6167.1346,6199.1609,6173.8093,6137.1536,175453727.0
000905.SH,20230509,6242.6615,6274.898,6181.9757,6177.6544,224389467.0
000905.SH,20230508,6202.6787,6259.6869,6248.5828,6200.1467,202718255.0
000905.SH,20230505,6255.7044,6256.2287,6200.5759,6172.6931,178261017.0
000905.SH,20230504,6223.2261,6264.5158,6262.3891,6218.7822,202487970.0
000905.SH,20230428,6151.6433,6245.55,6241.2441,6151.6433,167876482.0
000905.SH,20230427,6127.6444,6190.2503,6157.936,6121.6098,143136116.0
000905.SH,20230426,6095.1335,6178.1675,6142.1541,6093.1976,152166354.0
000905.SH,20230425,6205.6184,6208.4027,6118.1526,6042.6423,162459277.0
000905.SH,20230424,6250.9635,6260.5395,6208.7797,6184.7122,147694845.0
000905.SH,20230421,6411.5137,6411.5137,6250.5446,6250.5446,162313297.0
000905.SH,20230420,6408.8077,6413.0794,6411.7564,6376.3489,150501294.0
000905.SH,20230419,6444.8726,6456.1491,6416.9696,6404.9942,148699774.0
000905.SH,20230418,6448.7565,6462.2489,6449.8531,6422.053,143471341.0
000905.SH,20230417,6422.8669,6459.2396,6459.2396,6421.3936,168823079.0
000905.SH,20230414,6420.3118,6444.886,6431.0688,6390.9182,145300668.0
000905.SH,20230413,6438.1638,6451.7864,6404.6463,6396.0167,156199573.0
000905.SH,20230412,6415.7038,6450.3488,6443.4391,6407.1996,149447956.0
000905.SH,20230411,6405.6279,6421.4857,6420.877,6381.0566,142399109.0
000905.SH,20230410,6474.9415,6476.2165,6410.5218,6395.3745,145134187.0
000905.SH,20230407,6418.2601,6470.0888,6464.4664,6416.6812,127964625.0
000905.SH,20230406,6387.2289,6428.7215,6416.8456,6382.0333,144064448.0
000905.SH,20230404,6414.8177,6423.3058,6408.8994,6377.5322,157491755.0
000905.SH,20230403,6346.6925,6419.8686,6413.8073,6346.6925,163921048.0
000905.SH,20230331,6284.8522,6343.2299,6339.8183,6282.1402,129489835.0
000905.SH,20230330,6257.6398,6287.4396,6286.1773,6213.9745,123218599.0
000905.SH,20230329,6285.9539,6294.2951,6260.551,6239.9373,131548284.0
000905.SH,20230328,6314.5821,6331.5584,6279.9217,6272.7168,139156104.0
000905.SH,20230327,6304.4792,6320.6622,6311.5998,6265.0053,144664863.0
000905.SH,20230324,6312.4308,6315.6795,6310.0979,6279.5407,141020989.0
000905.SH,20230323,6253.5774,6305.7585,6305.7585,6245.9826,129179648.0
000905.SH,20230322,6244.3623,6271.5228,6269.7384,6242.157,128266386.0
000905.SH,20230321,6171.8856,6235.0064,6234.6793,6171.2834,123025331.0
000905.SH,20230320,6195.3506,6201.9742,6160.3541,6152.8083,145580891.0
000905.SH,20230317,6174.1919,6233.7534,6183.1843,6169.8441,137108334.0
000905.SH,20230316,6191.2955,6209.9732,6140.8317,6133.8328,127632685.0
000905.SH,20230315,6210.928,6254.4857,6224.64,6210.928,112948528.0
000905.SH,20230314,6237.7306,6243.4184,6189.3969,6127.6878,121200145.0
000905.SH,20230313,6189.9761,6245.0029,6245.0029,6178.672,108006552.0
000905.SH,20230310,6251.56,6261.3301,6204.8989,6202.6117,108052290.0
000905.SH,20230309,6311.0424,6311.3353,6285.9521,6258.4498,92688914.0
000905.SH,20230308,6264.4315,6303.7106,6301.5157,6258.3174,98698357.0
000905.SH,20230307,6389.8109,6396.5414,6284.2986,6284.2198,137928869.0
000905.SH,20230306,6398.1023,6405.8199,6395.2191,6362.4723,126845634.0
000905.SH,20230303,6384.0636,6398.4707,6390.3177,6346.9593,123234775.0
000905.SH,20230302,6398.2563,6410.2306,6382.2322,6375.0068,125349297.0
000905.SH,20230301,6356.5035,6410.5217,6402.1411,6340.0045,123907639.0
000905.SH,20230228,6323.8417,6357.5352,6357.5352,6293.1792,96603163.0
000905.SH,20230227,6318.6393,6349.091,6307.2057,6288.2994,101082738.0
000905.SH,20230224,6367.6311,6372.4918,6340.8435,6308.2213,96957281.0
000905.SH,20230223,6377.2925,6396.6563,6360.3202,6328.644,116064654.0
000905.SH,20230222,6352.0275,6397.1452,6375.0684,6344.9861,109083029.0
000905.SH,20230221,6349.9071,6396.742,6383.4248,6337.5976,141824714.0
000905.SH,20230220,6248.2555,6349.4074,6346.0678,6227.3489,140334075.0
000905.SH,20230217,6284.9225,6308.568,6237.4053,6237.4053,117210985.0
000905.SH,20230216,6384.2145,6429.0531,6289.4786,6244.4787,168388416.0
000905.SH,20230215,6398.8735,6407.753,6384.3479,6365.3107,115907022.0
000905.SH,20230214,6394.6196,6408.5508,6397.2146,6369.5727,124674389.0
000905.SH,20230213,6333.2194,6386.7243,6383.8279,6331.3687,131566227.0
000905.SH,20230210,6348.9994,6368.4882,6334.252,6296.5476,120100829.0
000905.SH,20230209,6256.3124,6354.8028,6354.562,6250.4545,109031119.0
000905.SH,20230208,6319.5164,6323.8492,6268.2759,6263.7627,105994895.0
000905.SH,20230207,6309.2209,6318.8407,6317.2377,6273.5954,109662683.0
000905.SH,20230206,6314.5995,6330.7929,6302.3349,6274.5427,108485308.0
000905.SH,20230203,6354.7135,6354.7135,6343.6861,6267.4377,121507182.0
000905.SH,20230202,6383.298,6402.2639,6370.1411,6347.7289,149292811.0
000905.SH,20230201,6300.4997,6368.7906,6365.9051,6293.4917,152442220.0
000905.SH,20230131,6266.2956,6303.9117,6289.15,6259.5275,135302093.0
000905.SH,20230130,6331.8759,6342.4494,6283.3272,6279.4508,146517920.0
000905.SH,20230120,6214.0251,6253.269,6251.4337,6214.0251,113904542.0
000905.SH,20230119,6145.6211,6204.3261,6204.3261,6130.424,99777793.0
000905.SH,20230118,6139.6912,6168.3735,6151.4557,6136.9704,94555836.0
000905.SH,20230117,6129.7345,6138.1742,6132.6391,6107.7606,95921699.0
000905.SH,20230116,6068.9115,6168.7448,6126.1772,6068.14,129619730.0
000905.SH,20230113,6030.93,6058.2249,6057.6902,6015.218,90025020.0
000905.SH,20230112,6022.561,6048.1893,6015.2871,5995.9111,92900124.0
000905.SH,20230111,6049.0393,6070.4478,6014.1565,6004.2194,94406389.0
000905.SH,20230110,6044.641,6053.5849,6048.2968,6017.1524,96393351.0
000905.SH,20230109,6028.399,6070.1614,6040.0193,6023.6388,100696829.0
000905.SH,20230106,6004.1731,6050.8874,6012.8152,5998.8349,99244877.0
000905.SH,20230105,5959.4378,6017.3406,6010.4641,5950.0896,96629979.0
000905.SH,20230104,5952.5062,5970.5758,5952.4538,5922.8646,97160441.0
000905.SH,20230103,5861.5504,5964.8185,5955.8969,5848.1461,99557837.0
000905.SH,20221230,5875.2787,5885.8903,5864.4669,5848.9547,75345032.0
