date,open,close,high,low,volume,symbol
20220708,1.02,0.979,1.024,0.971,4091661,561160.SH
20220711,0.971,0.957,0.978,0.943,1205233,561160.SH
20220712,0.95,0.938,0.965,0.931,625727,561160.SH
20220713,0.938,0.961,0.969,0.921,935391,561160.SH
20220714,0.967,0.999,1.012,0.952,2356234,561160.SH
20220715,1.0,0.991,1.015,0.99,1460867,561160.SH
20220718,0.99,1.003,1.011,0.978,820692,561160.SH
20220719,1.003,0.984,1.007,0.982,476057,561160.SH
20220720,0.987,0.981,0.995,0.977,364275,561160.SH
20220721,0.976,0.967,0.994,0.966,467754,561160.SH
20220722,0.978,0.96,0.98,0.951,593874,561160.SH
20220725,0.951,0.948,0.963,0.942,395409,561160.SH
20220726,0.953,0.954,0.964,0.937,434340,561160.SH
20220727,0.95,0.969,0.97,0.945,372766,561160.SH
20220728,0.975,0.959,0.981,0.952,339371,561160.SH
20220729,0.959,0.95,0.97,0.948,408723,561160.SH
20220801,0.948,0.987,0.989,0.941,652062,561160.SH
20220802,0.97,0.974,0.985,0.958,528981,561160.SH
20220803,0.969,0.939,0.989,0.936,575794,561160.SH
20220804,0.948,0.936,0.948,0.922,352185,561160.SH
20220805,0.935,0.943,0.952,0.927,390858,561160.SH
20220808,0.941,0.949,0.949,0.923,334325,561160.SH
20220809,0.948,0.964,0.978,0.943,577552,561160.SH
20220810,0.964,0.951,0.966,0.948,388052,561160.SH
20220811,0.951,0.965,0.968,0.935,516474,561160.SH
20220812,0.958,0.948,0.971,0.947,528715,561160.SH
20220815,0.943,0.974,0.987,0.943,598572,561160.SH
20220816,0.975,0.983,0.995,0.974,484406,561160.SH
20220817,0.983,0.987,0.992,0.969,391535,561160.SH
20220818,0.986,0.998,1.01,0.986,816899,561160.SH
20220819,0.998,0.972,1.002,0.969,456933,561160.SH
20220822,0.968,0.991,0.993,0.957,478806,561160.SH
20220823,0.985,1.005,1.011,0.985,680917,561160.SH
20220824,1.01,0.96,1.017,0.957,712103,561160.SH
20220825,0.964,0.941,0.966,0.929,532258,561160.SH
20220826,0.942,0.931,0.95,0.928,463729,561160.SH
20220829,0.925,0.922,0.93,0.91,572151,561160.SH
20220830,0.922,0.916,0.928,0.914,382885,561160.SH
20220831,0.909,0.866,0.914,0.864,920962,561160.SH
20220901,0.869,0.857,0.877,0.855,385176,561160.SH
20220902,0.863,0.851,0.865,0.84,399286,561160.SH
20220905,0.855,0.862,0.866,0.845,376178,561160.SH
20220906,0.861,0.879,0.879,0.846,564375,561160.SH
20220907,0.876,0.899,0.907,0.87,504512,561160.SH
20220908,0.899,0.88,0.899,0.878,350964,561160.SH
20220909,0.879,0.881,0.883,0.869,391538,561160.SH
20220913,0.882,0.877,0.888,0.868,282309,561160.SH
20220914,0.86,0.855,0.87,0.848,452611,561160.SH
20220915,0.856,0.809,0.859,0.801,777440,561160.SH
20220916,0.802,0.795,0.811,0.794,490913,561160.SH
20220919,0.794,0.797,0.811,0.792,444321,561160.SH
20220920,0.8,0.817,0.831,0.8,620822,561160.SH
20220921,0.813,0.814,0.821,0.806,441828,561160.SH
20220922,0.812,0.817,0.827,0.801,508598,561160.SH
20220923,0.816,0.809,0.824,0.796,499045,561160.SH
20220926,0.8,0.829,0.84,0.8,648802,561160.SH
20220927,0.825,0.827,0.837,0.814,420003,561160.SH
20220928,0.823,0.796,0.826,0.794,535766,561160.SH
20220929,0.797,0.802,0.809,0.79,455819,561160.SH
20220930,0.793,0.775,0.8,0.772,533018,561160.SH
20221010,0.771,0.75,0.774,0.749,481399,561160.SH
20221011,0.753,0.779,0.781,0.753,677081,561160.SH
20221012,0.777,0.808,0.808,0.762,598492,561160.SH
20221013,0.803,0.81,0.824,0.801,487596,561160.SH
20221014,0.813,0.821,0.829,0.8,554019,561160.SH
20221017,0.818,0.812,0.82,0.799,467870,561160.SH
20221018,0.816,0.821,0.833,0.811,574338,561160.SH
20221019,0.821,0.828,0.846,0.819,595444,561160.SH
20221020,0.819,0.803,0.819,0.789,712826,561160.SH
20221021,0.798,0.798,0.81,0.795,520775,561160.SH
20221024,0.801,0.786,0.807,0.78,512315,561160.SH
20221025,0.779,0.79,0.803,0.77,455944,561160.SH
20221026,0.792,0.797,0.805,0.784,506622,561160.SH
20221027,0.799,0.784,0.82,0.783,718290,561160.SH
20221028,0.78,0.741,0.78,0.739,687610,561160.SH
20221031,0.732,0.744,0.756,0.73,515433,561160.SH
20221101,0.744,0.769,0.771,0.741,585668,561160.SH
20221102,0.767,0.786,0.79,0.748,645982,561160.SH
20221103,0.779,0.791,0.8,0.776,525081,561160.SH
20221104,0.794,0.829,0.831,0.794,779365,561160.SH
20221107,0.83,0.834,0.843,0.818,561388,561160.SH
20221108,0.835,0.829,0.845,0.818,553273,561160.SH
20221109,0.83,0.812,0.83,0.812,449800,561160.SH
20221110,0.81,0.79,0.81,0.787,541833,561160.SH
20221111,0.812,0.803,0.819,0.796,609962,561160.SH
20221114,0.802,0.775,0.808,0.77,628999,561160.SH
20221115,0.77,0.793,0.794,0.768,531879,561160.SH
20221116,0.793,0.778,0.794,0.775,568764,561160.SH
20221117,0.772,0.759,0.772,0.75,670384,561160.SH
20221118,0.757,0.758,0.769,0.748,536303,561160.SH
20221121,0.752,0.768,0.769,0.748,565354,561160.SH
20221122,0.761,0.744,0.762,0.741,799938,561160.SH
