date,open,close,high,low,volume,symbol
20210127,0.993,0.985,1.0,0.965,1453319,159837.SZ
20210128,0.984,0.957,0.986,0.953,1242833,159837.SZ
20210129,0.958,0.948,0.971,0.933,897428,159837.SZ
20210201,0.947,0.966,0.971,0.943,772363,159837.SZ
20210202,0.97,0.981,0.986,0.952,987928,159837.SZ
20210203,0.981,0.995,1.01,0.975,2207605,159837.SZ
20210204,0.988,0.985,1.003,0.973,724553,159837.SZ
20210205,0.985,1.012,1.03,0.984,3986634,159837.SZ
20210208,1.013,1.024,1.026,1.003,1416639,159837.SZ
20210209,1.024,1.038,1.04,1.02,1389408,159837.SZ
20210210,1.04,1.064,1.074,1.026,1998223,159837.SZ
20210218,1.08,1.009,1.081,1.007,2325000,159837.SZ
20210219,1.004,1.0,1.009,0.975,1937853,159837.SZ
20210222,0.998,0.954,0.999,0.952,2969471,159837.SZ
20210223,0.95,0.949,0.963,0.943,1595013,159837.SZ
20210224,0.953,0.917,0.954,0.907,2603263,159837.SZ
20210225,0.918,0.914,0.93,0.911,1289675,159837.SZ
20210226,0.902,0.907,0.921,0.888,1414141,159837.SZ
20210301,0.914,0.921,0.922,0.898,893950,159837.SZ
20210302,0.922,0.899,0.929,0.89,1277253,159837.SZ
20210303,0.898,0.915,0.915,0.89,1012234,159837.SZ
20210304,0.905,0.877,0.905,0.873,1757515,159837.SZ
20210305,0.864,0.878,0.884,0.856,954317,159837.SZ
20210308,0.882,0.832,0.89,0.83,1445279,159837.SZ
20210309,0.83,0.804,0.834,0.791,1165494,159837.SZ
20210310,0.82,0.823,0.833,0.814,1133854,159837.SZ
20210311,0.823,0.842,0.855,0.822,1247934,159837.SZ
20210312,0.842,0.848,0.849,0.83,787097,159837.SZ
20210315,0.839,0.81,0.842,0.799,1002754,159837.SZ
20210316,0.813,0.82,0.824,0.804,749235,159837.SZ
20210317,0.81,0.823,0.829,0.805,724709,159837.SZ
20210318,0.826,0.844,0.845,0.826,1044500,159837.SZ
20210319,0.83,0.825,0.84,0.819,802431,159837.SZ
20210322,0.824,0.83,0.844,0.82,740605,159837.SZ
20210323,0.829,0.833,0.845,0.823,922842,159837.SZ
20210324,0.829,0.834,0.844,0.828,712618,159837.SZ
20210325,0.832,0.845,0.848,0.824,868505,159837.SZ
20210326,0.846,0.87,0.876,0.845,1239294,159837.SZ
20210329,0.871,0.876,0.886,0.865,750347,159837.SZ
20210330,0.873,0.893,0.901,0.872,1115585,159837.SZ
20210331,0.891,0.886,0.894,0.876,618442,159837.SZ
20210401,0.889,0.899,0.901,0.886,824623,159837.SZ
20210402,0.899,0.903,0.913,0.897,805536,159837.SZ
20210406,0.903,0.891,0.906,0.889,457235,159837.SZ
20210407,0.887,0.892,0.898,0.881,524288,159837.SZ
20210408,0.89,0.913,0.914,0.886,797246,159837.SZ
20210409,0.913,0.895,0.913,0.892,637245,159837.SZ
20210412,0.894,0.873,0.906,0.871,714090,159837.SZ
