symbol,date,open,high,close,low,volume
399006.SZ,20240314,1895.7262,1912.1126,1883.0206,1870.0159,163976454.0
399006.SZ,20240313,1911.9807,1911.9807,1895.1475,1890.6576,181745464.0
399006.SZ,20240312,1896.4513,1915.0939,1906.0366,1885.6388,185203821.0
399006.SZ,20240311,1817.0723,1890.8692,1890.4099,1812.7864,160529892.0
399006.SZ,20240308,1793.5112,1813.0993,1807.294,1779.7677,137115120.0
399006.SZ,20240307,1830.2576,1838.7138,1789.9361,1789.8664,164771032.0
399006.SZ,20240306,1822.5394,1855.6133,1832.5804,1810.8984,150306899.0
399006.SZ,20240305,1818.5945,1843.0797,1833.6608,1813.2658,170275839.0
399006.SZ,20240304,1827.1288,1847.2466,1834.8331,1817.6594,179182127.0
399006.SZ,20240301,1808.1959,1830.9388,1824.0345,1795.8515,179223155.0
399006.SZ,20240229,1739.9726,1809.6633,1807.0344,1739.9726,186859827.0
399006.SZ,20240228,1799.6075,1829.1432,1748.9697,1748.9697,261460936.0
399006.SZ,20240227,1743.49,1793.9788,1793.9788,1740.8334,186627352.0
399006.SZ,20240226,1752.7557,1768.0954,1751.7029,1738.3343,192437447.0
399006.SZ,20240223,1766.9568,1767.2633,1758.1927,1742.4919,184459761.0
399006.SZ,20240222,1752.7935,1761.1207,1757.8694,1742.145,156242214.0
399006.SZ,20240221,1728.4515,1783.8122,1752.4784,1724.2907,177509093.0
399006.SZ,20240220,1739.0348,1749.2696,1746.1764,1722.4911,147868147.0
399006.SZ,20240219,1752.863,1752.863,1746.4222,1722.8389,182448833.0
399006.SZ,20240208,1716.6282,1764.3906,1726.8587,1713.7691,192337881.0
399006.SZ,20240207,1663.1765,1711.4172,1707.0199,1658.465,189088132.0
399006.SZ,20240206,1544.9599,1668.8917,1667.4452,1544.4974,183716122.0
399006.SZ,20240205,1534.1891,1600.3305,1562.6096,1482.9858,184791329.0
399006.SZ,20240202,1585.9573,1595.9834,1550.3739,1512.0616,139680973.0
399006.SZ,20240201,1567.8317,1616.4019,1589.0373,1563.3771,118663092.0
399006.SZ,20240131,1585.2137,1601.8871,1573.3719,1573.1644,130116295.0
399006.SZ,20240130,1613.4633,1631.5289,1583.7707,1582.4215,95337139.0
399006.SZ,20240129,1680.1497,1685.6016,1623.8123,1623.8123,110529710.0
399006.SZ,20240126,1703.4752,1714.5341,1682.4777,1679.3411,117351746.0
399006.SZ,20240125,1686.5468,1720.8506,1720.7833,1672.068,122868142.0
399006.SZ,20240124,1696.5607,1700.7744,1696.1879,1642.1633,114237798.0
399006.SZ,20240123,1663.9823,1700.5684,1687.6136,1655.203,106465501.0
399006.SZ,20240122,1710.2901,1714.9285,1666.8795,1657.3536,117732596.0
399006.SZ,20240119,1726.5473,1743.3018,1715.4361,1714.5068,94103277.0
399006.SZ,20240118,1685.9373,1735.0922,1732.3577,1678.4336,120941227.0
399006.SZ,20240117,1747.7724,1747.7724,1699.6196,1699.6196,86299638.0
399006.SZ,20240116,1741.368,1755.3843,1752.23,1724.6364,96260258.0
399006.SZ,20240115,1751.5243,1766.258,1745.6087,1738.5435,86196863.0
399006.SZ,20240112,1770.9683,1785.5133,1761.1599,1760.8746,102317739.0
399006.SZ,20240111,1744.3012,1790.3265,1777.2723,1739.1582,104955365.0
399006.SZ,20240110,1741.1261,1771.6803,1743.1977,1726.5562,98601940.0
399006.SZ,20240109,1749.765,1774.3189,1750.7751,1737.9953,99765192.0
399006.SZ,20240108,1769.325,1779.3784,1744.4114,1744.2384,89969738.0
399006.SZ,20240105,1798.8174,1815.0726,1775.5767,1765.7241,101696297.0
399006.SZ,20240104,1831.2947,1831.3827,1801.7607,1794.0021,93991270.0
399006.SZ,20240103,1850.1609,1856.439,1834.7319,1825.5453,107536678.0
399006.SZ,20240102,1889.0226,1889.0226,1855.9217,1855.7274,115953945.0
399006.SZ,20231229,1879.5348,1897.6723,1891.3665,1878.0422,122437199.0
399006.SZ,20231228,1806.7874,1887.1471,1879.4965,1804.6968,121707141.0
399006.SZ,20231227,1813.0533,1818.0504,1809.832,1796.6952,95517347.0
399006.SZ,20231226,1828.5587,1829.8709,1808.4998,1801.3791,94649899.0
399006.SZ,20231225,1820.2525,1838.1286,1831.5687,1820.2196,92613201.0
399006.SZ,20231222,1827.6841,1848.3172,1825.8423,1812.7649,130025592.0
399006.SZ,20231221,1795.2735,1840.9646,1832.6157,1792.376,111199928.0
399006.SZ,20231220,1830.7213,1832.3132,1802.8812,1802.3555,100591994.0
399006.SZ,20231219,1818.8754,1837.944,1827.6723,1813.6008,93122535.0
399006.SZ,20231218,1839.3158,1845.969,1819.9955,1814.9304,101053589.0
399006.SZ,20231215,1869.514,1877.7751,1848.5008,1844.1809,107658988.0
399006.SZ,20231214,1884.5455,1895.5986,1860.5132,1859.2488,111786646.0
399006.SZ,20231213,1899.3386,1899.9342,1872.3413,1871.7749,118993214.0
399006.SZ,20231212,1909.5978,1913.2919,1903.8712,1899.5637,121458611.0
399006.SZ,20231211,1880.5784,1919.8354,1915.7366,1866.0928,134838638.0
399006.SZ,20231208,1881.1037,1896.7798,1892.1781,1870.8816,148165169.0
399006.SZ,20231207,1877.0322,1888.7512,1877.2115,1864.2371,136143969.0
399006.SZ,20231206,1867.4996,1898.6007,1881.9416,1866.9039,133900511.0
399006.SZ,20231205,1900.9861,1905.7283,1871.0962,1870.9822,131801367.0
399006.SZ,20231204,1923.2158,1926.1658,1908.9168,1908.5341,141369314.0
399006.SZ,20231201,1922.3703,1934.0906,1926.2836,1904.6465,138430088.0
399006.SZ,20231130,1915.0454,1932.8257,1922.5913,1912.172,122596731.0
399006.SZ,20231129,1934.5542,1937.848,1917.9031,1917.2192,121256652.0
399006.SZ,20231128,1923.3566,1938.7285,1938.4232,1918.3522,124606174.0
399006.SZ,20231127,1936.6124,1936.6124,1926.201,1916.5498,135469009.0
399006.SZ,20231124,1960.3759,1960.3759,1937.9399,1935.0018,145480335.0
399006.SZ,20231123,1945.901,1961.3513,1961.3513,1940.2095,137840323.0
399006.SZ,20231122,1973.6605,1980.0154,1950.0079,1950.0079,156776837.0
399006.SZ,20231121,2001.0686,2014.5945,1984.271,1981.2853,178016493.0
399006.SZ,20231120,1987.854,1998.0978,1992.9701,1969.9187,162068688.0
399006.SZ,20231117,1971.2227,1986.6651,1986.5259,1971.2227,143700695.0
399006.SZ,20231116,2012.1976,2012.1976,1978.1182,1978.1182,153284922.0
399006.SZ,20231115,2032.2618,2033.3889,2015.3643,2008.4824,163400581.0
399006.SZ,20231114,2008.2934,2024.6555,2004.8127,1995.7609,154636884.0
399006.SZ,20231113,2018.8269,2022.8446,2009.2144,1998.024,154520934.0
399006.SZ,20231110,2006.0868,2011.9331,2005.2352,2000.4889,144763673.0
399006.SZ,20231109,2019.6861,2035.4229,2018.3848,2013.5089,174292529.0
399006.SZ,20231108,2016.6031,2035.911,2023.1297,2010.0187,196094190.0
399006.SZ,20231107,2025.1031,2031.7918,2022.7657,2012.0582,173475381.0
399006.SZ,20231106,1984.332,2034.569,2032.3353,1984.332,175633974.0
399006.SZ,20231103,1943.2141,1975.5195,1968.2127,1943.2141,147490449.0
399006.SZ,20231102,1964.43,1973.2285,1939.7046,1939.412,145625879.0
399006.SZ,20231101,1969.0784,1971.4133,1959.1272,1949.9935,138782581.0
399006.SZ,20231031,1974.7999,1975.3949,1968.2265,1958.3518,158865510.0
399006.SZ,20231030,1933.7894,1983.4648,1977.6856,1931.7009,168980446.0
399006.SZ,20231027,1868.226,1937.3132,1929.9086,1863.5267,172625812.0
399006.SZ,20231026,1851.1925,1877.4476,1875.8575,1840.2577,155256304.0
399006.SZ,20231025,1890.4845,1894.535,1863.7961,1863.7682,151745346.0
399006.SZ,20231024,1872.2906,1890.099,1880.8143,1859.8643,136512829.0
399006.SZ,20231023,1891.4849,1891.4849,1864.9086,1854.4451,126231963.0
399006.SZ,20231020,1899.9853,1922.9334,1896.9455,1893.9501,124067715.0
399006.SZ,20231019,1925.5329,1936.216,1913.7019,1913.4254,134243968.0
399006.SZ,20231018,1952.9964,1952.9964,1938.4351,1934.8436,130832681.0
399006.SZ,20231017,1963.8281,1969.4698,1961.8859,1950.3316,128953999.0
399006.SZ,20231016,1993.907,1994.2638,1956.7227,1949.3257,140358023.0
399006.SZ,20231013,2004.2049,2005.7185,1996.6013,1986.1885,141137855.0
399006.SZ,20231012,2015.5463,2022.3614,2019.1024,2001.9055,136247050.0
399006.SZ,20231011,2000.5151,2021.1074,2003.9016,1996.8196,148371123.0
399006.SZ,20231010,2004.9469,2014.2973,1987.9379,1987.3511,139745449.0
399006.SZ,20231009,2000.1341,2006.4277,1998.6074,1977.7743,134153185.0
399006.SZ,20230928,2013.621,2019.287,2003.908,1995.5589,120424985.0
399006.SZ,20230927,1994.0131,2027.8181,2006.2235,1990.1578,116582661.0
399006.SZ,20230926,2000.2311,2007.91,1989.828,1989.6504,110872917.0
399006.SZ,20230925,2015.3155,2015.3155,2005.2552,2000.8119,117484221.0
399006.SZ,20230922,1965.6924,2013.9555,2013.3442,1963.2326,119252547.0
399006.SZ,20230921,1983.02,1990.3284,1967.6072,1967.6072,92248678.0
399006.SZ,20230920,2000.7189,2001.5035,1987.296,1987.296,90334604.0
399006.SZ,20230919,2017.8896,2017.8896,2002.6646,1995.2407,99060110.0
399006.SZ,20230918,1994.8683,2033.1465,2020.4668,1993.6795,105422890.0
399006.SZ,20230915,2009.3269,2022.944,2002.7279,1996.1217,106712933.0
399006.SZ,20230914,2021.5972,2024.8586,2011.8831,2002.4311,110421114.0
399006.SZ,20230913,2045.3142,2053.4546,2027.7293,2015.3944,123604969.0
399006.SZ,20230912,2060.6204,2063.9247,2051.0388,2049.4825,121530793.0
399006.SZ,20230911,2048.9499,2076.903,2063.1889,2041.7653,138593287.0
399006.SZ,20230908,2047.6003,2057.1231,2049.765,2038.5707,130787413.0
399006.SZ,20230907,2096.615,2097.2843,2056.98,2056.98,137675508.0
399006.SZ,20230906,2103.2972,2105.1003,2101.3978,2089.4531,134779808.0
399006.SZ,20230905,2113.5953,2122.6238,2111.327,2107.861,129319063.0
399006.SZ,20230904,2110.1687,2120.9773,2118.0337,2088.9936,120361863.0
399006.SZ,20230901,2108.077,2118.5107,2100.2576,2093.0988,108026895.0
399006.SZ,20230831,2111.0204,2117.4018,2102.575,2100.7272,125436904.0
399006.SZ,20230830,2122.6486,2141.5986,2117.1255,2110.8736,158494567.0
399006.SZ,20230829,2054.9764,2133.5971,2118.1941,2054.9764,165684801.0
399006.SZ,20230828,2182.3865,2182.3865,2060.0436,2055.6104,171460289.0
399006.SZ,20230825,2053.6485,2059.1489,2040.3988,2032.5815,137716076.0
399006.SZ,20230824,2050.534,2083.6437,2064.5734,2042.5799,128477448.0
399006.SZ,20230823,2081.2143,2081.2143,2038.9756,2038.9756,110599238.0
399006.SZ,20230822,2099.8415,2104.736,2086.9407,2049.091,122292443.0
399006.SZ,20230821,2108.6999,2115.0199,2084.9693,2084.9693,99675751.0
399006.SZ,20230818,2145.7965,2156.1726,2118.9245,2118.9245,113529807.0
399006.SZ,20230817,2130.5403,2151.2273,2147.0612,2113.3043,108624122.0
399006.SZ,20230816,2140.0059,2158.0038,2132.9695,2132.8876,100599628.0
399006.SZ,20230815,2164.8197,2171.5642,2148.6738,2130.3819,100087448.0
399006.SZ,20230814,2163.2801,2170.2206,2164.6928,2139.9729,102047482.0
399006.SZ,20230811,2241.4811,2241.4811,2187.0362,2187.0362,108738844.0
399006.SZ,20230810,2226.9126,2241.8498,2239.3064,2220.8318,102407984.0
399006.SZ,20230809,2222.51,2241.8739,2228.731,2222.51,113217182.0
399006.SZ,20230808,2238.6632,2244.8974,2228.9091,2226.2386,114341375.0
399006.SZ,20230807,2252.4345,2255.9991,2240.7749,2234.0409,121092593.0
399006.SZ,20230804,2263.4041,2282.6477,2263.3732,2247.8998,135032209.0
399006.SZ,20230803,2214.0883,2242.5735,2241.9832,2214.0883,103359334.0
399006.SZ,20230802,2220.7696,2231.8681,2218.5654,2213.0413,105906456.0
399006.SZ,20230801,2234.6149,2249.3836,2223.7958,2215.5771,124343898.0
399006.SZ,20230731,2233.2644,2256.0536,2236.6732,2230.134,143740118.0
399006.SZ,20230728,2176.4863,2224.027,2219.5376,2172.3724,124567790.0
399006.SZ,20230727,2199.4812,2205.7163,2184.0965,2180.6927,111084922.0
399006.SZ,20230726,2185.8106,2194.5389,2191.1693,2180.2042,115155854.0
399006.SZ,20230725,2183.0467,2195.7515,2192.8972,2169.7229,118416218.0
399006.SZ,20230724,2148.2861,2167.1883,2146.9292,2142.9089,92139661.0
399006.SZ,20230721,2151.8514,2177.8005,2163.1174,2151.066,110593800.0
399006.SZ,20230720,2180.7136,2199.6418,2155.6474,2153.9783,117053853.0
399006.SZ,20230719,2196.5878,2201.4299,2177.2466,2170.3301,102381389.0
399006.SZ,20230718,2215.054,2215.2489,2200.6187,2196.2295,111261960.0
399006.SZ,20230717,2212.7629,2214.4247,2207.4445,2198.2662,119609545.0
399006.SZ,20230714,2237.2448,2239.4249,2224.0964,2221.785,135227333.0
399006.SZ,20230713,2208.2238,2238.6743,2237.515,2208.2238,130828414.0
399006.SZ,20230712,2216.0298,2217.7505,2196.8515,2194.6138,131450509.0
399006.SZ,20230711,2202.9343,2217.657,2216.7788,2194.1659,108864959.0
399006.SZ,20230710,2174.3319,2213.7611,2198.8648,2174.3319,108555771.0
399006.SZ,20230707,2185.7252,2186.0365,2169.2084,2169.2084,116358783.0
399006.SZ,20230706,2206.3008,2218.394,2192.1867,2190.031,116183025.0
399006.SZ,20230705,2235.2004,2239.9285,2212.4152,2209.1059,121735452.0
399006.SZ,20230704,2222.3271,2234.8647,2232.7501,2215.7657,125801220.0
399006.SZ,20230703,2223.3298,2239.4316,2228.2109,2215.3569,138381382.0
399006.SZ,20230630,2178.5333,2227.9947,2215.0012,2171.4199,131277433.0
399006.SZ,20230629,2178.882,2194.2511,2180.0625,2178.4343,127211224.0
399006.SZ,20230628,2184.9892,2189.0202,2182.0951,2160.1929,135285441.0
399006.SZ,20230627,2186.1614,2205.5625,2191.8277,2179.3171,117076180.0
399006.SZ,20230626,2185.149,2212.4118,2186.2528,2171.5861,140253328.0
399006.SZ,20230621,2260.5047,2266.7598,2211.8363,2211.8363,153347036.0
399006.SZ,20230620,2264.1828,2277.3299,2271.419,2257.8783,159201099.0
399006.SZ,20230619,2271.7623,2276.5568,2265.1846,2257.6381,158207298.0
399006.SZ,20230616,2243.5365,2272.0163,2270.0645,2234.476,150890144.0
399006.SZ,20230615,2174.5351,2237.7396,2237.7396,2174.5351,156888357.0
399006.SZ,20230614,2175.9161,2177.8038,2163.3402,2163.3402,151047900.0
399006.SZ,20230613,2148.395,2169.6559,2166.9623,2147.5628,143969006.0
399006.SZ,20230612,2135.8816,2162.5282,2152.4223,2131.1183,139058560.0
399006.SZ,20230609,2122.1598,2143.0092,2143.0092,2118.7919,146778463.0
399006.SZ,20230608,2136.0211,2139.9588,2123.961,2118.3309,130063777.0
399006.SZ,20230607,2159.1632,2162.5643,2129.8978,2124.5248,124605102.0
399006.SZ,20230606,2196.9778,2197.5763,2164.8106,2162.7153,147251820.0
399006.SZ,20230605,2226.2029,2226.5913,2202.1357,2195.6628,131743301.0
399006.SZ,20230602,2213.7728,2240.5664,2233.2748,2211.9821,147177872.0
399006.SZ,20230601,2191.8013,2225.1253,2206.4263,2184.9158,162769899.0
399006.SZ,20230531,2215.2722,2215.4919,2193.4082,2183.4214,150199608.0
399006.SZ,20230530,2200.8006,2218.6032,2218.6032,2180.6997,151803166.0
399006.SZ,20230529,2236.9814,2238.4012,2203.842,2196.0637,145883643.0
399006.SZ,20230526,2244.3417,2244.3417,2229.2677,2215.2858,134674858.0
399006.SZ,20230525,2245.3109,2257.221,2244.1843,2228.8445,140870410.0
399006.SZ,20230524,2245.471,2268.8624,2245.2566,2239.8984,123977019.0
399006.SZ,20230523,2282.9001,2284.0747,2253.3306,2253.3306,124291457.0
399006.SZ,20230522,2278.7077,2291.3305,2280.1507,2265.756,121923695.0
399006.SZ,20230519,2275.8039,2293.0977,2278.585,2270.389,134784974.0
399006.SZ,20230518,2299.6302,2300.6163,2277.9739,2264.8365,148530359.0
399006.SZ,20230517,2293.5493,2300.287,2293.6444,2281.1662,126061261.0
399006.SZ,20230516,2300.7965,2307.1709,2294.1919,2286.2283,128103852.0
399006.SZ,20230515,2259.1692,2299.9303,2299.9303,2257.8227,128936532.0
399006.SZ,20230512,2277.4225,2287.4738,2252.38,2251.7568,129522431.0
399006.SZ,20230511,2264.9012,2296.4515,2276.5712,2264.8588,134737118.0
399006.SZ,20230510,2241.4357,2273.6767,2262.2174,2228.1796,137865738.0
399006.SZ,20230509,2270.7618,2277.2879,2245.8233,2245.7194,154365913.0
399006.SZ,20230508,2274.7166,2277.226,2273.4005,2251.7719,148634411.0
399006.SZ,20230505,2291.2397,2293.837,2267.6319,2260.6359,151497140.0
399006.SZ,20230504,2316.3326,2319.8279,2297.6699,2290.9164,166568556.0
399006.SZ,20230428,2309.35,2328.8868,2324.7152,2303.3084,167343369.0
399006.SZ,20230427,2283.6322,2315.3208,2307.2706,2281.6033,159029281.0
399006.SZ,20230426,2249.5327,2306.6584,2294.0569,2247.9467,167820380.0
399006.SZ,20230425,2302.859,2305.916,2259.1931,2243.8331,171213681.0
399006.SZ,20230424,2337.3805,2340.2588,2301.2384,2288.7846,151425695.0
399006.SZ,20230421,2393.1918,2400.7886,2341.1909,2340.6149,168905251.0
399006.SZ,20230420,2414.0086,2414.0086,2386.6739,2378.0547,149358689.0
399006.SZ,20230419,2429.3269,2429.3269,2415.7604,2413.3361,139360653.0
399006.SZ,20230418,2428.1834,2443.7716,2431.0996,2423.9301,129922237.0
399006.SZ,20230417,2420.0125,2440.7302,2434.4417,2420.0125,138070139.0
399006.SZ,20230414,2409.7746,2432.3628,2428.0904,2409.6017,152520926.0
399006.SZ,20230413,2418.2704,2426.8343,2405.7605,2403.9156,170319680.0
399006.SZ,20230412,2436.8934,2440.3275,2429.2934,2417.2792,163918010.0
399006.SZ,20230411,2449.2718,2463.2724,2439.3958,2426.666,145869419.0
399006.SZ,20230410,2457.1934,2461.2966,2443.5213,2432.0494,166298217.0
399006.SZ,20230407,2421.7507,2454.0443,2446.9454,2421.0606,158561769.0
399006.SZ,20230406,2404.2617,2428.8013,2426.5673,2402.3041,164546058.0
399006.SZ,20230404,2441.4265,2442.5741,2421.6548,2407.4842,181118652.0
399006.SZ,20230403,2406.1367,2442.9672,2440.2072,2406.1367,179614604.0
399006.SZ,20230331,2386.8608,2402.5495,2399.5025,2385.4145,138635714.0
399006.SZ,20230330,2370.7328,2384.959,2383.0375,2362.6579,126735563.0
399006.SZ,20230329,2371.2976,2381.9967,2371.1905,2367.3817,139645390.0
399006.SZ,20230328,2389.849,2389.9189,2369.1724,2364.628,151320626.0
399006.SZ,20230327,2363.0068,2399.4382,2398.0155,2363.0068,174960423.0
399006.SZ,20230324,2366.4324,2373.7739,2370.3796,2355.7442,165029821.0
399006.SZ,20230323,2330.981,2361.4086,2361.4086,2327.3858,149682633.0
399006.SZ,20230322,2348.5226,2358.6296,2341.9225,2330.8187,159335476.0
399006.SZ,20230321,2298.2809,2337.3708,2337.2571,2298.2809,132375256.0
399006.SZ,20230320,2291.3855,2317.6364,2291.918,2280.1358,150120827.0
399006.SZ,20230317,2320.1982,2324.8314,2293.6705,2289.2803,140644563.0
399006.SZ,20230316,2320.3831,2333.3108,2302.0494,2298.44,116796014.0
399006.SZ,20230315,2359.2222,2375.2849,2337.4635,2335.5942,114050704.0
399006.SZ,20230314,2353.2096,2356.8966,2343.1099,2308.9324,136502166.0
399006.SZ,20230313,2359.721,2374.9685,2357.0683,2345.9891,127326216.0
399006.SZ,20230310,2366.5897,2388.6118,2370.3585,2354.0233,127669551.0
399006.SZ,20230309,2377.9748,2386.9006,2372.6799,2365.8624,117161535.0
399006.SZ,20230308,2375.8663,2390.0664,2377.5842,2366.2457,93923762.0
399006.SZ,20230307,2423.0259,2430.6445,2383.7311,2383.5039,112107051.0
399006.SZ,20230306,2421.4245,2435.9019,2431.5556,2393.9195,104380892.0
399006.SZ,20230303,2423.6724,2434.1244,2422.4366,2405.2961,111160521.0
399006.SZ,20230302,2438.5823,2442.1912,2418.5978,2415.1239,131298037.0
399006.SZ,20230301,2428.0999,2449.4449,2443.9456,2415.9472,130336770.0
399006.SZ,20230228,2417.5752,2432.3225,2429.0274,2407.7561,100904063.0
399006.SZ,20230227,2416.4277,2432.3882,2409.7944,2403.6546,95581403.0
399006.SZ,20230224,2457.5323,2458.2909,2428.9355,2425.66,95775461.0
399006.SZ,20230223,2450.962,2470.3978,2457.4825,2446.4133,108695288.0
399006.SZ,20230222,2452.3872,2470.4953,2451.8977,2446.1938,103867556.0
399006.SZ,20230221,2473.5993,2480.3458,2469.8069,2452.8398,115550699.0
399006.SZ,20230220,2445.6428,2481.5721,2480.7942,2424.6296,117685679.0
399006.SZ,20230217,2508.2593,2513.2058,2449.3507,2449.3507,135687930.0
399006.SZ,20230216,2549.4271,2567.2928,2512.499,2495.1588,175758553.0
399006.SZ,20230215,2564.5395,2574.5809,2547.1974,2543.6356,140353889.0
399006.SZ,20230214,2585.9668,2586.1806,2565.1548,2551.4699,125973040.0
399006.SZ,20230213,2546.1445,2576.0401,2573.1806,2540.8472,136849638.0
399006.SZ,20230210,2567.0863,2571.1982,2545.1555,2531.8708,138194028.0
399006.SZ,20230209,2520.8304,2569.9905,2569.7332,2515.5096,136225558.0
399006.SZ,20230208,2542.2444,2550.3748,2525.8766,2522.5259,127104678.0
399006.SZ,20230207,2551.1325,2557.3815,2537.9691,2522.5464,135280865.0
399006.SZ,20230206,2560.46,2560.46,2544.0914,2523.7094,126522450.0
399006.SZ,20230203,2592.8431,2605.9951,2580.1109,2551.8259,123099431.0
399006.SZ,20230202,2619.793,2631.8576,2602.3165,2598.1219,136608702.0
399006.SZ,20230201,2592.4488,2613.6891,2613.6891,2572.3325,128986554.0
399006.SZ,20230131,2608.1203,2618.2825,2580.8394,2575.5319,104621846.0
399006.SZ,20230130,2657.3927,2661.2809,2613.8853,2611.1292,120029575.0
399006.SZ,20230120,2580.272,2588.8897,2585.9628,2571.8306,77283022.0
399006.SZ,20230119,2539.8909,2571.4374,2571.4374,2531.9563,73852810.0
399006.SZ,20230118,2548.7025,2555.6853,2543.8965,2534.427,67165684.0
399006.SZ,20230117,2540.5661,2556.6379,2545.5548,2535.18,67461364.0
399006.SZ,20230116,2490.7199,2566.6857,2539.5215,2490.7199,83381687.0
399006.SZ,20230113,2475.1373,2493.1261,2493.1261,2462.8742,68126838.0
