date,open,close,high,low,volume,symbol
20210208,1.006,1.001,1.012,0.993,8808050,513330.SH
20210209,1.005,1.008,1.014,0.999,6368694,513330.SH
20210210,1.02,1.044,1.045,1.02,8463041,513330.SH
20210218,1.1,1.069,1.109,1.066,13076993,513330.SH
20210219,1.069,1.064,1.069,1.037,6962408,513330.SH
20210222,1.08,1.034,1.084,1.033,7939962,513330.SH
20210223,1.014,1.012,1.026,1.001,7142315,513330.SH
20210224,1.015,0.959,1.019,0.956,13548894,513330.SH
20210225,0.975,0.96,0.978,0.954,8453387,513330.SH
20210226,0.92,0.919,0.938,0.916,9289903,513330.SH
20210301,0.934,0.941,0.944,0.93,6250655,513330.SH
20210302,0.968,0.951,0.975,0.938,9613582,513330.SH
20210303,0.944,0.949,0.953,0.934,5311056,513330.SH
20210304,0.931,0.911,0.935,0.909,8575561,513330.SH
20210305,0.885,0.901,0.909,0.872,9359131,513330.SH
20210308,0.909,0.851,0.912,0.851,10460364,513330.SH
20210309,0.845,0.835,0.868,0.811,12618325,513330.SH
20210310,0.873,0.857,0.876,0.856,10260070,513330.SH
20210311,0.86,0.893,0.899,0.859,12912105,513330.SH
20210312,0.915,0.897,0.921,0.893,9383583,513330.SH
20210315,0.894,0.861,0.895,0.856,9289668,513330.SH
20210316,0.874,0.882,0.888,0.873,6560590,513330.SH
20210317,0.883,0.888,0.899,0.876,6278644,513330.SH
20210318,0.903,0.911,0.914,0.899,6298567,513330.SH
20210319,0.887,0.883,0.9,0.88,7798085,513330.SH
20210322,0.886,0.894,0.905,0.886,5387155,513330.SH
20210323,0.901,0.867,0.902,0.861,9932773,513330.SH
20210324,0.864,0.846,0.878,0.843,8029911,513330.SH
20210325,0.824,0.834,0.839,0.813,10583812,513330.SH
20210326,0.84,0.854,0.863,0.838,8867207,513330.SH
20210329,0.853,0.838,0.857,0.833,8258397,513330.SH
20210330,0.85,0.857,0.862,0.845,6131504,513330.SH
20210331,0.866,0.859,0.874,0.856,6649814,513330.SH
20210401,0.872,0.892,0.894,0.87,7003660,513330.SH
20210402,0.901,0.897,0.904,0.895,2286940,513330.SH
20210406,0.901,0.895,0.904,0.889,1521146,513330.SH
20210407,0.901,0.885,0.903,0.881,5744349,513330.SH
