open,high,low,close,volume,date,symbol
0.0,0.4501294791698456,0.4425101357382246,0.4501294791698456,672000,19730502,CL
0.0,0.4530597009441121,0.43957923528887033,0.4513012766838074,739200,19730503,CL
0.0,0.4565766819622823,0.4477849832530154,0.4501294791698456,1339200,19730504,CL
0.0,0.45364591128748327,0.4466126413450417,0.44778478145599365,316800,19730507,CL
0.0,0.44778475901001547,0.4384072093157357,0.44719868898391724,619200,19730508,CL
0.0,0.45012924593807085,0.44544047117233276,0.44544047117233276,508800,19730509,CL
0.0,0.44778475123602657,0.44368204648621196,0.44544047117233276,307200,19730510,CL
0.0,0.44778475123602657,0.4442681165021354,0.44544047117233276,451200,19730511,CL
0.0,0.4466126753482243,0.43899333477020264,0.43899333477020264,657600,19730514,CL
0.0,0.44309622742561217,0.43723509467012134,0.44075173139572144,830400,19730515,CL
0.0,0.44426836812132153,0.43723509467012134,0.44075173139572144,331200,19730516,CL
0.0,0.44075148348530785,0.4372348487377167,0.4372348487377167,619200,19730517,CL
0.0,0.43489061722331396,0.42902948711011085,0.4296155571937561,604800,19730518,CL
0.0,0.42668467989832004,0.42023769905761127,0.4219959080219269,1022400,19730521,CL
0.0,0.4290294179337654,0.4243406433822422,0.42609885334968567,1099200,19730522,CL
0.0,0.4231680473314706,0.42082376871238314,0.4219959080219269,768000,19730523,CL
0.0,0.41496297577460656,0.40675756474892244,0.4108602702617645,1483200,19730524,CL
0.0,0.4149626633732975,0.397965569354743,0.4137905240058899,3124800,19730525,CL
0.0,0.41847955990688557,0.4114462899924841,0.4143768548965454,1756800,19730529,CL
0.0,0.4149629003188104,0.4061714207668248,0.4096880555152893,2478400,19730530,CL
0.0,0.4096883091077866,0.4008966094754856,0.4026550352573395,3008000,19730531,CL
0.0,0.393862984288515,0.3868297167119344,0.39210477471351624,800000,19730601,CL
0.0,0.38507169854386186,0.37452179193496704,0.37452179193496704,531200,19730604,CL
0.0,0.3815551293630021,0.3551802509347664,0.3639719486236572,1417600,19730605,CL
0.0,0.3692470065503754,0.3323224132146176,0.34638896584510803,2070400,19730606,CL
0.0,0.3815548999698571,0.3446301352974094,0.36045509576797485,2363200,19730607,CL
0.0,0.3921047920838398,0.3674883544752943,0.3868297338485718,1230400,19730608,CL
0.0,0.39034648968763336,0.3833132196031715,0.3885882794857025,576000,19730611,CL
0.0,0.40792964956034783,0.39386310992033585,0.40441301465034485,857600,19730612,CL
0.0,0.4114464194373747,0.3938632391195382,0.39737987518310547,876800,19730613,CL
0.0,0.3991382838141018,0.38682995078799964,0.39034658670425415,1216000,19730614,CL
0.0,0.3885881265937434,0.3674883246421814,0.3674883246421814,465600,19730615,CL
0.0,0.3727632965360369,0.36573002679007394,0.3692466616630554,457600,19730618,CL
0.0,0.39034658670425415,0.37276340712298145,0.39034658670425415,566400,19730619,CL
0.0,0.4079298833259327,0.39562176140689237,0.4026550352573395,944000,19730620,CL
0.0,0.404412774478414,0.39562129974365234,0.39562129974365234,681600,19730621,CL
0.0,0.4202377294945123,0.39562129974365234,0.39562129974365234,926400,19730622,CL
0.0,0.3938631800654079,0.3727633668476182,0.37452179193496704,523200,19730625,CL
0.0,0.3797967731952667,0.36924686282873154,0.3797967731952667,380800,19730626,CL
0.0,0.3850715437921456,0.3780382755460636,0.3833131194114685,316800,19730627,CL
0.0,0.39034648968763336,0.38155500940124065,0.3885882794857025,380800,19730628,CL
0.0,0.3938630223274231,0.3868297540715762,0.3938630223274231,524800,19730629,CL
0.0,0.3921048120382276,0.3833131194114685,0.3833131194114685,360000,19730702,CL
0.0,0.3833131801407292,0.3727632761001587,0.3727632761001587,699200,19730703,CL
0.0,0.3833134099841118,0.371005288542392,0.3797967731952667,345600,19730705,CL
0.0,0.38507183569777226,0.37803856212008213,0.3797967731952667,244800,19730706,CL
0.0,0.3885882794857025,0.37979658456094056,0.3885882794857025,313600,19730709,CL
0.0,0.3938632226205087,0.3885883760653382,0.39034658670425415,660800,19730710,CL
0.0,0.4167214632034302,0.39210501180098684,0.4167214632034302,689600,19730711,CL
0.0,0.4413377344608307,0.4114462340683235,0.4413377344608307,1675200,19730712,CL
0.0,0.4360625831807246,0.4237544724262199,0.42902931571006775,936000,19730713,CL
0.0,0.44661277532577515,0.41672147642239854,0.44661277532577515,1004800,19730716,CL
0.0,0.4554046322629061,0.4448547204881496,0.45188799500465393,961600,19730717,CL
0.0,0.45716264115923055,0.44485452352414834,0.4554044306278229,1099200,19730718,CL
0.0,0.45907696010544896,0.4502486647950903,0.4520142376422882,1190400,19730719,CL
0.0,0.46437406601589065,0.45201419510004176,0.462608277797699,2331200,19730720,CL
0.0,0.47143673940329045,0.46437401833011116,0.46967095136642456,1499200,19730723,CL
0.0,0.47143673940329045,0.45907686975665557,0.46967095136642456,1316800,19730724,CL
0.0,0.4837962916466337,0.46790528034649703,0.4820307195186615,835200,19730725,CL
0.0,0.4837962916466337,0.4802649318535926,0.4820307195186615,896000,19730726,CL
0.0,0.487327927454212,0.4784996307399552,0.48556235432624817,913600,19730727,CL
0.0,0.4908590248690526,0.4784993730185991,0.48909345269203186,500800,19730730,CL
0.0,0.49615654084322575,0.48909381581725286,0.49085938930511475,675200,19730731,CL
0.0,0.4873278631883509,0.4767337792059954,0.48026514053344727,392000,19730801,CL
0.0,0.4784999191761017,0.46967140160286225,0.4784999191761017,408000,19730802,CL
0.0,0.4749683529298334,0.45378017842450086,0.4573115408420563,297600,19730803,CL
0.0,0.4714369962066345,0.45201439490685097,0.4590771198272705,520000,19730806,CL
0.0,0.4626082415528591,0.4520141596852364,0.46084266901016235,622400,19730807,CL
0.0,0.46437390252104216,0.4537798235533046,0.4555453956127167,1009600,19730808,CL
0.0,0.46437406601589065,0.45554555599926083,0.462608277797699,1174400,19730809,CL
0.0,0.4643742656771671,0.4573115408420563,0.4573115408420563,1310400,19730810,CL
0.0,0.4573113514087401,0.44848284125328064,0.44848284125328064,971200,19730813,CL
0.0,0.45201431647999485,0.44671738147735596,0.44671738147735596,752000,19730814,CL
0.0,0.4502488970756531,0.4467175340222648,0.4502488970756531,318400,19730815,CL
0.0,0.46260832133702934,0.4502486647950903,0.4520142376422882,507200,19730816,CL
0.0,0.4502486294992396,0.4361231856802386,0.44848284125328064,2259200,19730817,CL
0.0,0.4414203292022475,0.4290606677532196,0.4290606677532196,668800,19730820,CL
0.0,0.4361233336989289,0.4272948205471039,0.4272948205471039,288000,19730821,CL
0.0,0.43612310321396225,0.42199766206593314,0.43435731530189514,704000,19730822,CL
0.0,0.4414203653081519,0.42729491361829103,0.4308262765407562,504000,19730823,CL
0.0,0.4308260506750959,0.41846639469480756,0.4219977557659149,665600,19730824,CL
0.0,0.44318583016386204,0.4202318801995247,0.4378886818885803,481600,19730827,CL
0.0,0.4555455988738686,0.4414201539475471,0.4520142376422882,1643200,19730828,CL
0.0,0.4732021847853037,0.4573111744080707,0.4679052531719208,507200,19730829,CL
0.0,0.46613963869691805,0.4590769168984799,0.462608277797699,228800,19730830,CL
0.0,0.4696712099682426,0.4608429115344624,0.46437427401542664,600000,19730831,CL
0.0,0.4714366127598708,0.46613946560940367,0.4679052531719208,542400,19730904,CL
0.0,0.4643741699164148,0.45201429623512923,0.45378008484840393,705600,19730905,CL
0.0,0.45024870920521787,0.44142019748687744,0.44142019748687744,705600,19730906,CL
0.0,0.4608429032596117,0.44671745358938997,0.4573115408420563,353600,19730907,CL
0.0,0.4573116231824296,0.4502488970756531,0.4502488970756531,894400,19730910,CL
0.0,0.44848284125328064,0.4396545466349889,0.44848284125328064,968000,19730911,CL
0.0,0.46613947458045424,0.4520140359568041,0.4555453956127167,715200,19730912,CL
0.0,0.46084290882600515,0.4537801839055856,0.4590771198272705,536000,19730913,CL
0.0,0.4679052531719208,0.45201402725760353,0.4679052531719208,417600,19730914,CL
0.0,0.4784994967302289,0.4626082653429971,0.47320234775543213,659200,19730917,CL
0.0,0.4732025175383597,0.4626084313248143,0.4661397933959961,689600,19730918,CL
0.0,0.4626084822874803,0.44671745898516607,0.4590771198272705,2430400,19730919,CL
0.0,0.46437402963270324,0.4537799477650805,0.46084266901016235,1644800,19730920,CL
0.0,0.4696712099682426,0.46260848500631413,0.46437427401542664,1299200,19730921,CL
0.0,0.48026518932692763,0.46613974258201796,0.4749682545661926,916800,19730924,CL
0.0,0.48026549336834035,0.46967140160286225,0.4784999191761017,1020800,19730925,CL
0.0,0.47849965209772766,0.47143692819619093,0.47673386335372925,593600,19730926,CL
0.0,0.48026518932692763,0.46790553119373784,0.4749682545661926,1040000,19730927,CL
0.0,0.46967120720789984,0.45554575736706077,0.4590771198272705,417600,19730928,CL
