symbol,date,open,high,close,low,volume
N225,20110513,9751.45,9751.45,9648.77,9552.93,2126210.0
N225,20110512,9770.71,9836.71,9716.65,9716.65,1449010.0
N225,20110511,9912.48,9929.04,9864.26,9842.67,1416790.0
N225,20110510,9804.27,9853.13,9818.76,9755.93,1319080.0
N225,20110509,9881.67,9897.88,9794.38,9776.74,1107060.0
N225,20110506,9851.15,9876.1,9859.2,9782.66,1324420.0
N225,20110502,9964.39,10017.47,10004.2,9936.27,1277670.0
N225,20110428,9749.36,9849.74,9849.74,9712.58,1580760.0
N225,20110427,9631.53,9728.03,9691.84,9630.37,1158740.0
N225,20110426,9627.43,9627.43,9558.69,9536.51,1002690.0
N225,20110425,9705.9,9748.4,9671.96,9657.24,1005610.0
N225,20110422,9623.0,9732.63,9682.21,9611.38,1261850.0
N225,20110421,9686.27,9725.12,9685.77,9643.92,1179720.0
N225,20110420,9536.79,9631.0,9606.82,9519.36,1259220.0
N225,20110419,9448.65,9478.87,9441.03,9405.19,1315030.0
N225,20110418,9593.41,9608.92,9556.65,9539.03,1100900.0
N225,20110415,9646.22,9651.96,9591.52,9577.96,1478960.0
N225,20110414,9579.79,9676.97,9653.92,9553.75,1530600.0
N225,20110413,9516.5,9655.83,9641.18,9516.5,1574010.0
N225,20110412,9603.5,9603.64,9555.26,9513.27,1690360.0
N225,20110411,9731.32,9775.6,9719.7,9700.75,1475460.0
N225,20110408,9586.17,9804.28,9768.08,9536.68,2150060.0
N225,20110407,9652.65,9687.18,9590.93,9578.47,1653770.0
N225,20110406,9668.11,9671.46,9584.37,9562.16,2032850.0
N225,20110405,9732.26,9732.26,9615.55,9566.05,1828960.0
N225,20110404,9773.91,9808.6,9718.89,9718.89,1717650.0
N225,20110401,9757.28,9822.06,9708.39,9698.6,1915410.0
N225,20110331,9765.28,9765.81,9755.1,9658.64,1870960.0
N225,20110330,9489.51,9708.79,9708.79,9479.03,2170790.0
N225,20110329,9348.6,9502.23,9459.08,9317.38,2005680.0
N225,20110328,9541.76,9541.76,9478.53,9405.2,1927180.0
N225,20110325,9565.49,9569.71,9536.13,9469.37,2037280.0
N225,20110324,9479.77,9509.85,9435.01,9418.71,2001230.0
N225,20110323,9590.38,9592.4,9449.47,9387.95,2651110.0
N225,20110322,9403.05,9625.03,9608.32,9395.85,2525700.0
N225,20110318,9083.95,9275.6,9206.75,9073.25,2453840.0
N225,20110317,8913.35,9093.61,8962.67,8639.56,3120820.0
N225,20110316,8767.2,9168.51,9093.72,8763.95,3720500.0
N225,20110315,9441.66,9441.66,8605.15,8227.63,4157190.0
N225,20110314,10044.17,10049.92,9620.49,9578.65,3497520.0
N225,20110311,10298.64,10378.55,10254.43,10254.43,2360120.0
N225,20110310,10544.13,10549.17,10434.38,10410.1,1310140.0
N225,20110309,10607.23,10662.07,10589.5,10563.82,1310150.0
N225,20110308,10513.08,10565.1,10525.19,10509.23,1502910.0
N225,20110307,10626.97,10626.97,10505.02,10472.51,1493840.0
N225,20110304,10730.91,10768.43,10693.66,10664.37,1483270.0
N225,20110303,10529.77,10593.34,10586.02,10522.4,1223840.0
N225,20110302,10609.28,10629.5,10492.38,10492.38,1533390.0
N225,20110301,10676.24,10754.03,10754.03,10672.91,1564330.0
N225,20110228,10504.54,10628.76,10624.09,10448.83,1865980.0
N225,20110225,10475.78,10532.21,10526.76,10454.46,1547040.0
N225,20110224,10533.2,10542.7,10452.71,10428.38,1849260.0
N225,20110223,10588.82,10666.72,10579.1,10569.93,1822630.0
N225,20110222,10745.52,10761.22,10664.7,10639.78,1789450.0
N225,20110221,10820.78,10859.39,10857.53,10789.41,1364300.0
N225,20110218,10829.15,10862.43,10842.8,10810.12,1513190.0
N225,20110217,10882.91,10891.6,10836.64,10820.48,1737070.0
N225,20110216,10758.86,10842.31,10808.29,10752.61,1891020.0
N225,20110215,10738.81,10760.99,10746.67,10712.49,1427040.0
N225,20110214,10689.65,10725.54,10725.54,10674.44,1405910.0
N225,20110210,10574.8,10631.94,10605.65,10570.62,1455710.0
N225,20110209,10686.72,10701.92,10617.83,10599.5,1649800.0
N225,20110208,10645.03,10648.8,10635.98,10623.7,1504330.0
N225,20110207,10641.3,10644.21,10592.04,10572.72,1622960.0
N225,20110204,10526.39,10580.36,10543.52,10524.13,2002560.0
N225,20110203,10424.68,10450.46,10431.36,10409.84,1507230.0
N225,20110202,10368.48,10479.75,10457.36,10366.96,1805150.0
N225,20110201,10281.55,10299.38,10274.5,10245.75,1490130.0
N225,20110131,10219.98,10265.96,10237.92,10182.57,1460450.0
N225,20110128,10460.29,10480.08,10360.34,10332.65,1507400.0
N225,20110127,10466.34,10496.4,10478.66,10421.75,1452970.0
N225,20110126,10410.29,10440.35,10401.9,10392.46,1109790.0
N225,20110125,10374.64,10480.24,10464.42,10355.8,1428860.0
N225,20110124,10318.6,10347.94,10345.11,10278.81,1340800.0
N225,20110121,10459.04,10461.07,10274.52,10257.99,1839040.0
N225,20110120,10492.32,10505.63,10437.31,10421.83,1329390.0
N225,20110119,10567.88,10580.68,10557.1,10534.02,1385760.0
N225,20110118,10461.04,10548.21,10518.98,10456.71,1263840.0
N225,20110117,10562.09,10562.39,10502.86,10482.69,1267370.0
N225,20110114,10502.77,10579.97,10499.04,10497.26,1708740.0
N225,20110113,10593.46,10620.57,10589.76,10565.28,1608610.0
N225,20110112,10562.28,10576.51,10512.8,10502.96,1707480.0
N225,20110111,10484.62,10538.39,10510.68,10476.29,1384970.0
N225,20110107,10506.72,10550.71,10541.04,10503.02,1618300.0
N225,20110106,10477.52,10530.11,10529.76,10477.52,1660230.0
N225,20110105,10387.95,10413.45,10380.77,10358.01,1146170.0
N225,20110104,10352.19,10409.17,10398.1,10321.28,1140930.0
N225,20101230,10303.13,10315.47,10228.92,10209.93,1077530.0
N225,20101229,10282.84,10344.54,10344.54,10276.61,875740.0
N225,20101228,10330.01,10340.84,10292.63,10292.63,779480.0
N225,20101227,10292.84,10376.91,10355.99,10292.84,831450.0
N225,20101224,10275.97,10290.89,10279.19,10264.06,862060.0
N225,20101222,10348.48,10394.22,10346.48,10327.6,1421070.0
N225,20101221,10277.14,10372.51,10370.53,10266.29,1132900.0
N225,20101220,10296.55,10301.15,10216.41,10182.74,1136100.0
N225,20101217,10307.17,10327.42,10303.83,10280.8,1404460.0
N225,20101216,10297.55,10347.39,10311.29,10282.54,1407890.0
N225,20101215,10338.14,10340.69,10309.78,10282.85,1374270.0
N225,20101214,10272.7,10319.24,10316.77,10267.22,1705270.0
N225,20101213,10212.52,10293.89,10293.89,10199.73,1452810.0
N225,20101210,10373.7,10373.7,10211.95,10194.27,2406710.0
N225,20101209,10277.87,10298.25,10285.88,10240.11,1534010.0
N225,20101208,10200.16,10258.9,10232.33,10184.32,1265510.0
N225,20101207,10152.92,10167.1,10141.1,10094.41,1147600.0
N225,20101206,10175.23,10179.82,10167.23,10143.58,953070.0
N225,20101203,10231.78,10254.0,10178.32,10154.99,1077390.0
N225,20101202,10151.15,10187.59,10168.52,10143.08,1313560.0
N225,20101201,9939.8,9988.05,9988.05,9918.55,1226010.0
N225,20101130,10070.31,10101.42,9937.04,9937.04,1533410.0
N225,20101129,10075.66,10149.94,10125.99,10044.01,1247720.0
N225,20101126,10078.09,10134.64,10039.56,10039.56,1157880.0
N225,20101125,10117.85,10123.27,10079.76,10038.79,1337780.0
N225,20101124,9942.54,10064.31,10030.11,9904.92,1501430.0
N225,20101122,10133.48,10157.97,10115.19,10091.99,1217610.0
N225,20101119,10124.84,10130.23,10022.39,10019.08,1607730.0
N225,20101118,9820.6,10013.63,10013.63,9798.56,1889350.0
N225,20101117,9693.21,9817.37,9811.66,9693.21,1126150.0
N225,20101116,9892.82,9908.3,9797.1,9774.12,1332950.0
N225,20101115,9782.11,9830.59,9827.51,9744.99,1285290.0
N225,20101112,9810.3,9851.42,9724.81,9724.81,1293640.0
N225,20101111,9878.11,9885.37,9861.46,9834.82,1395510.0
