open,high,low,close,volume,date,symbol
110.62000274658203,112.16000366210938,110.56500244140625,112.13999938964844,153160000,19851001,^NDX
112.13999938964844,112.54000091552734,110.77999877929688,110.82499694824219,164640000,19851002,^NDX
110.83999633789062,111.18499755859375,110.12000274658203,110.87000274658203,147300000,19851003,^NDX
110.87000274658203,110.87000274658203,109.8550033569336,110.07499694824219,147900000,19851004,^NDX
110.07499694824219,110.13500213623047,108.17500305175781,108.19999694824219,128640000,19851007,^NDX
108.19999694824219,108.2699966430664,106.75,107.16000366210938,144100000,19851008,^NDX
107.16000366210938,108.98999786376953,107.11499786376953,108.62999725341797,156200000,19851009,^NDX
108.62999725341797,109.51000213623047,107.80999755859375,109.43499755859375,154840000,19851010,^NDX
109.43499755859375,111.12000274658203,109.42500305175781,111.05000305175781,158220000,19851011,^NDX
111.05000305175781,113.2699966430664,111.05000305175781,113.18499755859375,123120000,19851014,^NDX
113.18499755859375,113.9800033569336,112.79000091552734,113.37999725341797,171360000,19851015,^NDX
113.37999725341797,114.33999633789062,113.19999694824219,114.31500244140625,175120000,19851016,^NDX
114.31500244140625,115.33999633789062,114.31500244140625,114.73999786376953,190940000,19851017,^NDX
114.73999786376953,114.96499633789062,113.83000183105469,114.31999969482422,180880000,19851018,^NDX
114.31999969482422,114.45500183105469,113.6500015258789,113.68000030517578,142800000,19851021,^NDX
113.80000305175781,114.88999938964844,113.42500305175781,114.44000244140625,157740000,19851022,^NDX
114.44000244140625,115.5250015258789,114.44000244140625,115.06500244140625,202200000,19851023,^NDX
115.06500244140625,116.1050033569336,115.06500244140625,115.48500061035156,190860000,19851024,^NDX
115.48500061035156,115.54499816894531,113.73999786376953,113.91000366210938,165840000,19851025,^NDX
113.91000366210938,113.91000366210938,113.20500183105469,113.81999969482422,131460000,19851028,^NDX
113.81999969482422,115.73500061035156,113.80500030517578,115.4000015258789,163400000,19851029,^NDX
115.4000015258789,116.125,115.33999633789062,115.7699966430664,196040000,19851030,^NDX
115.7699966430664,116.11000061035156,115.15499877929688,115.4800033569336,169920000,19851031,^NDX
115.4800033569336,116.7750015258789,115.4800033569336,116.2750015258789,180180000,19851101,^NDX
116.2750015258789,117.07499694824219,115.82499694824219,116.04000091552734,150680000,19851104,^NDX
116.04000091552734,116.56500244140625,115.87999725341797,116.44000244140625,175360000,19851105,^NDX
116.44000244140625,117.62000274658203,116.44000244140625,117.37999725341797,187000000,19851106,^NDX
117.37999725341797,117.96499633789062,117.37999725341797,117.62000274658203,177280000,19851107,^NDX
117.62000274658203,119.38999938964844,117.58499908447266,119.26000213623047,173520000,19851108,^NDX
119.26000213623047,120.54000091552734,119.18000030517578,120.4000015258789,160780000,19851111,^NDX
120.38999938964844,122.01000213623047,120.38999938964844,121.81999969482422,216600000,19851112,^NDX
121.81999969482422,121.91500091552734,120.9000015258789,121.16500091552734,186420000,19851113,^NDX
121.16500091552734,121.91500091552734,120.80000305175781,121.83499908447266,196080000,19851114,^NDX
121.83499908447266,123.0999984741211,121.79000091552734,122.17500305175781,190540000,19851115,^NDX
122.17500305175781,122.27999877929688,121.7300033569336,121.95500183105469,164420000,19851118,^NDX
121.95500183105469,122.80000305175781,121.73500061035156,122.56999969482422,203600000,19851119,^NDX
122.56999969482422,122.79499816894531,122.19999694824219,122.19999694824219,195200000,19851120,^NDX
122.19999694824219,123.80500030517578,122.19999694824219,123.61000061035156,239800000,19851121,^NDX
123.61000061035156,124.33499908447266,123.44499969482422,123.97000122070312,208400000,19851122,^NDX
